Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Player Link_,Player ID_,Competition
91,Matheus Bidu,BRA,DF,Corinthians,23,1999,24,1659,69,48.5,18.4,1.03,80,0.60,0.27,28,0.76,1.42,1.30,1.03,0.27,+0.27,+0.58,1.04,1.27,-0.23,-0.23,+0.01,https://fbref.com/en/players/b8a72293/Matheus-Bidu,b8a72293,Brazilian Serie A
92,Rafael Bilu,BRA,FW,Cruzeiro,23,1999,4,86,22,2.5,1.0,1.00,8,0.00,3.00,26,0.00,2.25,4.00,1.00,3.00,+3.14,+3.14,2.60,1.70,0.90,+0.97,+0.84,https://fbref.com/en/players/26880429/Rafael-Bilu,26880429,Brazilian Serie A
93,Guilherme Biro,BRA,"FW,MF",Corinthians,18,2004,11,572,52,16.7,6.4,1.09,66,0.00,0.63,27,1.56,1.27,0.94,0.94,0.00,0.00,+0.03,0.89,1.23,-0.34,-0.34,-0.13,https://fbref.com/en/players/e38c2c76/Guilherme-Biro,e38c2c76,Brazilian Serie A
94,Bitelo,BRA,"MF,FW",Grêmio,23,2000,19,1550,82,45.3,17.2,1.05,85,0.58,0.06,28,0.00,1.74,1.57,1.22,0.35,+0.35,+0.30,1.49,1.31,0.19,+0.18,+0.60,https://fbref.com/en/players/d4b69f94/Bitelo,d4b69f94,Brazilian Serie A
95,Thiago Borbas,URU,FW,Bragantino,20,2002,33,1428,43,41.8,15.9,0.63,75,0.25,1.45,30,0.13,1.58,1.19,1.01,0.19,+0.19,-0.31,1.58,1.13,0.45,+0.45,+0.08,https://fbref.com/en/players/04f9c45f/Thiago-Borbas,04f9c45f,Brazilian Serie A
96,Ângelo Borges,BRA,"FW,MF",Santos,18,2004,12,542,45,15.8,6.0,0.83,70,0.00,1.17,28,0.00,1.08,0.83,0.50,0.33,+0.33,+1.18,1.00,1.33,-0.33,-0.33,-0.12,https://fbref.com/en/players/737945d9/Angelo-Borges,737945d9,Brazilian Serie A
97,Daniel Borges,BRA,DF,América (MG),29,1993,14,799,57,23.4,8.9,0.90,82,0.45,0.67,24,0.56,0.64,0.56,2.13,-1.57,-1.58,-0.72,0.92,1.76,-0.84,-0.85,-0.56,https://fbref.com/en/players/71879f82/Daniel-Borges,71879f82,Brazilian Serie A
98,Daniel Borges,BRA,DF,Botafogo (RJ),29,1993,1,45,45,1.3,0.5,0.00,,0.00,2.00,45,14.0,3.00,2.00,0.00,2.00,+2.00,+1.47,0.80,2.00,-1.20,-1.26,-1.31,https://fbref.com/en/players/71879f82/Daniel-Borges,71879f82,Brazilian Serie A
99,Douglas Borges,BRA,GK,Botafogo (RJ),32,1990,0,,,,,0,,0,0,,13,,,,,,,,,,,,https://fbref.com/en/players/55196057/Douglas-Borges,55196057,Brazilian Serie A
100,Marllon Borges,BRA,DF,Cuiabá,30,1992,36,3240,90,94.7,36.0,1.00,90,1.00,0.00,,0.00,1.39,1.08,1.00,0.08,+0.08,+1.08,1.02,1.11,-0.09,-0.09,+0.03,https://fbref.com/en/players/d0b29bbd/Marllon-Borges,d0b29bbd,Brazilian Serie A
101,Pedro Borges,BRA,"MF,FW",Fortaleza,25,1997,14,566,40,16.5,6.3,0.95,71,0.32,1.27,17,1.27,1.64,1.43,1.11,0.32,+0.32,+0.35,1.35,0.95,0.40,+0.39,+0.23,https://fbref.com/en/players/5bb699c4/Pedro-Borges,5bb699c4,Brazilian Serie A
102,Gabriel Boschilia,BRA,"MF,FW",Coritiba,26,1996,11,344,31,10.1,3.8,0.79,64,0.00,2.11,19,0.79,0.73,0.79,2.89,-2.11,-2.09,-1.39,0.89,1.84,-0.95,-0.93,-0.41,https://fbref.com/en/players/e90af77c/Gabriel-Boschilia,e90af77c,Brazilian Serie A
103,Lucas Braga,BRA,"DF,FW",Santos,26,1996,27,1991,74,58.2,22.1,1.00,83,0.59,0.23,32,0.05,1.30,1.13,1.81,-0.68,-0.68,-0.05,1.20,1.39,-0.19,-0.19,+0.10,https://fbref.com/en/players/8a0a73ad/Lucas-Braga,8a0a73ad,Brazilian Serie A
104,David Braz,BRA,DF,Fluminense,35,1987,18,865,48,25.3,9.6,1.04,76,0.63,0.83,13,1.67,2.00,0.63,1.15,-0.52,-0.52,-0.84,1.19,1.03,0.16,+0.15,+0.13,https://fbref.com/en/players/9313b408/David-Braz,9313b408,Brazilian Serie A
105,Brenno,BRA,GK,Grêmio,23,1999,1,90,90,2.6,1.0,1.00,90,1.00,0.00,,7.00,3.00,3.00,1.00,2.00,+2.00,+1.86,2.40,0.80,1.50,+1.52,+1.71,https://fbref.com/en/players/f002e8eb/Brenno,f002e8eb,Brazilian Serie A
106,Breno,BRA,MF,Botafogo (RJ),22,2000,1,10,10,0.3,0.1,0.00,,0.00,10.0,10,40.0,3.00,10.0,0.00,10.0,+9.00,+8.47,3.00,1.00,2.00,+1.58,+1.55,https://fbref.com/en/players/083374b7/Breno,083374b7,Brazilian Serie A
107,Breno,BRA,FW,Palmeiras,27,1996,31,1365,44,39.9,15.2,0.92,72,0.07,1.12,21,0.46,1.90,1.84,0.86,0.99,+0.99,+0.29,1.53,1.34,0.20,+0.20,-0.45,https://fbref.com/en/players/e0016d00/Breno,e0016d00,Brazilian Serie A
108,Emanuel Brítez,ARG,DF,Fortaleza,30,1992,31,2761,89,80.7,30.7,1.01,89,0.98,0.00,,0.10,1.48,1.27,1.11,0.16,+0.16,+0.71,1.46,1.06,0.39,+0.39,+0.99,https://fbref.com/en/players/fb29d05d/Emanuel-Britez,fb29d05d,Brazilian Serie A
109,Bruno,BRA,GK,Fortaleza,20,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/db54ba30/Bruno,db54ba30,Brazilian Serie A
110,Bruno,BRA,"FW,MF",Bragantino,19,2003,16,715,45,20.9,7.9,1.14,60,0.13,0.89,25,1.77,1.38,1.39,1.27,0.13,+0.13,-0.31,1.68,1.04,0.66,+0.65,+0.32,https://fbref.com/en/players/ad8c3404/Bruno,ad8c3404,Brazilian Serie A
111,Fabrício Bruno,BRA,DF,Flamengo,26,1996,34,3060,90,89.5,34.0,1.00,90,1.00,0.00,,0.06,1.88,1.56,1.03,0.53,+0.53,+1.53,1.33,1.16,0.17,+0.17,+0.41,https://fbref.com/en/players/470d197b/Fabricio-Bruno,470d197b,Brazilian Serie A
112,Vitor Bueno,BRA,"MF,FW",Ath Paranaense,28,1994,32,2075,65,60.7,23.1,1.08,74,0.26,0.30,33,0.13,1.50,1.60,1.13,0.48,+0.48,+0.68,1.47,1.13,0.34,+0.34,+0.56,https://fbref.com/en/players/5752f96d/Vitor-Bueno,5752f96d,Brazilian Serie A
113,Esteban Burgos,ARG,DF,América (MG),31,1992,4,294,74,8.6,3.3,1.21,74,0.61,0.00,,2.12,0.40,1.21,2.42,-1.21,-1.22,-0.22,1.06,0.94,0.15,+0.14,+0.61,https://fbref.com/en/players/40449bbd/Esteban-Burgos,40449bbd,Brazilian Serie A
114,Fabricio Bustos,ARG,DF,Internacional,26,1996,29,2499,86,73.1,27.8,1.01,88,0.86,0.04,45,0.14,1.48,1.29,1.08,0.22,+0.22,+0.70,1.17,1.18,-0.01,-0.02,+0.42,https://fbref.com/en/players/82549f54/Fabricio-Bustos,82549f54,Brazilian Serie A
115,Rafael Cabral,BRA,GK,Cruzeiro,32,1990,37,3330,90,97.4,37.0,1.00,90,1.00,0.00,,0.00,1.24,0.95,0.86,0.08,+0.08,+0.08,1.27,1.13,0.14,+0.14,-0.69,https://fbref.com/en/players/806f7a26/Rafael-Cabral,806f7a26,Brazilian Serie A
116,Cacá,BRA,DF,Ath Paranaense,23,1999,19,1694,89,49.5,18.8,1.01,89,0.96,0.00,,0.05,1.47,1.33,0.90,0.43,+0.43,+0.43,1.19,1.18,0.02,+0.02,-0.20,https://fbref.com/en/players/27f4a416/Caca,27f4a416,Brazilian Serie A
117,Matheus Cadorini,BRA,FW,Coritiba,20,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/7f2b23f8/Matheus-Cadorini,7f2b23f8,Brazilian Serie A
118,Cadu,BRA,DF,Santos,20,2002,1,16,16,0.5,0.2,0.00,,0.00,5.00,16,15.0,0.00,0.00,10.0,-10.00,-11.25,-10.64,0.00,0.50,-0.50,-0.81,-0.58,https://fbref.com/en/players/a2e69531/Cadu,a2e69531,Brazilian Serie A
119,Caetano,BRA,DF,Corinthians,23,1999,16,1204,75,35.2,13.4,0.97,87,0.90,0.22,26,1.34,1.44,1.57,1.34,0.22,+0.22,+0.39,0.98,1.62,-0.63,-0.64,-0.62,https://fbref.com/en/players/226e5efd/Caetano,226e5efd,Brazilian Serie A
120,Gabriel Caetano,BRA,MF,Bragantino,20,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/55c86c3b/Gabriel-Caetano,55c86c3b,Brazilian Serie A
121,Jonathan Cafu,BRA,"FW,MF",Cuiabá,31,1991,32,1708,53,49.9,19.0,1.21,66,0.00,0.47,20,0.11,1.44,1.00,0.95,0.05,+0.05,+0.05,0.92,1.04,-0.12,-0.12,-0.06,https://fbref.com/en/players/8d043f1d/Jonathan-Cafu,8d043f1d,Brazilian Serie A
122,Júnior Caiçara,BRA,DF,Santos,33,1989,5,169,34,4.9,1.9,0.53,45,0.00,2.11,31,5.26,0.80,1.05,2.63,-1.58,-1.60,-0.99,1.05,0.79,0.21,+0.22,+0.48,https://fbref.com/en/players/038aa94a/Junior-Caicara,038aa94a,Brazilian Serie A
123,Rodrigo Caio,BRA,"MF,DF",Flamengo,29,1993,5,65,13,1.9,0.7,0.00,,0.00,7.14,13,45.7,1.80,1.43,2.86,-1.43,-1.38,-1.79,0.86,1.29,-0.43,-0.37,-0.50,https://fbref.com/en/players/186ed8f1/Rodrigo-Caio,186ed8f1,Brazilian Serie A
124,Caíque,BRA,GK,Grêmio,25,1997,4,360,90,10.5,4.0,1.00,90,1.00,0.00,,3.75,3.00,2.00,0.75,1.25,+1.25,+1.19,1.25,1.23,0.03,+0.02,+0.18,https://fbref.com/en/players/49892b6e/Caique,49892b6e,Brazilian Serie A
125,Calebe,BRA,"MF,FW",Fortaleza,22,2000,29,1479,51,43.2,16.4,0.98,72,0.00,0.79,25,0.06,1.34,1.04,1.16,-0.12,-0.12,-0.26,1.38,1.23,0.15,+0.14,-0.10,https://fbref.com/en/players/c84af55e/Calebe,c84af55e,Brazilian Serie A
126,Calebe,BRA,MF,Cuiabá,19,2003,0,,,,,0,,0,0,,19,,,,,,,,,,,,https://fbref.com/en/players/88b888bf/Calebe,88b888bf,Brazilian Serie A
127,Jonathan Calleri,ARG,FW,São Paulo,29,1993,19,1350,71,39.5,15.0,1.00,83,0.60,0.27,25,0.07,1.42,1.27,1.20,0.07,+0.07,+0.02,1.41,1.04,0.37,+0.38,+0.08,https://fbref.com/en/players/6922f806/Jonathan-Calleri,6922f806,Brazilian Serie A
128,Patric Calmon,BRA,DF,Cuiabá,28,1994,15,520,35,15.2,5.8,0.86,77,0.34,1.72,13,3.28,0.87,0.69,1.90,-1.21,-1.21,-1.46,1.03,1.78,-0.74,-0.74,-0.77,https://fbref.com/en/players/0d44dd8d/Patric-Calmon,0d44dd8d,Brazilian Serie A
129,Guilherme Camacho,BRA,MF,Santos,32,1990,11,448,41,13.1,5.0,0.80,59,0.00,1.40,30,4.00,1.00,1.00,2.00,-1.00,-1.00,-0.40,1.08,1.80,-0.70,-0.71,-0.56,https://fbref.com/en/players/61a6775b/Guilherme-Camacho,61a6775b,Brazilian Serie A
130,Nathan Camargo,BRA,MF,Bragantino,17,2005,1,12,12,0.4,0.1,0.00,,0.00,10.0,12,40.0,3.00,0.00,0.00,0.00,0.00,-0.37,1.00,0.00,1.00,+0.47,+0.07,https://fbref.com/en/players/2c79da44/Nathan-Camargo,2c79da44,Brazilian Serie A
131,Gustavo Campanharo,BRA,MF,Internacional,30,1992,15,695,46,20.3,7.7,1.04,66,0.13,0.91,24,1.82,1.80,1.04,1.04,0.00,0.00,-0.03,0.97,1.25,-0.29,-0.28,-0.19,https://fbref.com/en/players/96f2d977/Gustavo-Campanharo,96f2d977,Brazilian Serie A
132,Camilo Cándido,URU,DF,Bahia,27,1995,19,1244,65,36.4,13.8,1.09,78,0.51,0.29,18,0.14,1.37,1.59,1.38,0.22,+0.22,+0.47,1.37,1.38,-0.01,-0.01,+0.02,https://fbref.com/en/players/6d4dbf54/Camilo-Candido,6d4dbf54,Brazilian Serie A
133,Luan Cândido,BRA,DF,Bragantino,21,2001,22,1082,49,31.6,12.0,0.92,78,0.67,0.92,20,0.25,1.73,1.08,1.00,0.08,+0.08,-0.42,1.41,1.32,0.09,+0.09,-0.45,https://fbref.com/en/players/ca151606/Luan-Candido,ca151606,Brazilian Serie A
134,Germán Cano,ARG,FW,Fluminense,34,1988,30,2465,82,72.1,27.4,1.02,87,0.66,0.07,14,0.00,1.77,1.61,1.06,0.55,+0.55,+1.58,1.34,1.19,0.15,+0.15,+0.35,https://fbref.com/en/players/9ccf4e14/German-Cano,9ccf4e14,Brazilian Serie A
135,Agustín Canobbio,URU,"FW,MF",Ath Paranaense,24,1998,29,2116,73,61.9,23.5,0.94,87,0.68,0.30,29,0.04,1.52,1.40,1.15,0.26,+0.26,+0.12,1.42,1.18,0.24,+0.24,+0.32,https://fbref.com/en/players/4f5a2f38/Agustin-Canobbio,4f5a2f38,Brazilian Serie A
136,Víctor Cantillo,COL,MF,Corinthians,29,1993,6,266,44,7.8,3.0,0.67,73,0.33,1.33,30,3.33,1.67,2.33,1.33,1.00,+1.02,+1.13,1.10,1.47,-0.37,-0.38,-0.16,https://fbref.com/en/players/45075f2f/Victor-Cantillo,45075f2f,Brazilian Serie A
137,Manuel Capasso,ARG,DF,Vasco da Gama,26,1996,9,554,62,16.2,6.2,0.97,79,0.48,0.48,26,2.26,0.22,0.81,2.42,-1.61,-1.62,-1.62,1.19,1.29,-0.10,-0.10,-0.17,https://fbref.com/en/players/5a16ced1/Manuel-Capasso,5a16ced1,Brazilian Serie A
138,Juninho Capixaba,BRA,DF,Bragantino,25,1997,34,2875,85,84.1,31.9,1.03,86,0.78,0.03,45,0.00,1.65,1.29,0.82,0.47,+0.47,+0.63,1.54,1.04,0.50,+0.50,+0.60,https://fbref.com/en/players/91ba7336/Juninho-Capixaba,91ba7336,Brazilian Serie A
139,Gabriel Carabajal,ARG,MF,Vasco da Gama,31,1991,6,122,20,3.6,1.4,0.00,,0.00,4.29,20,4.29,0.00,1.43,2.86,-1.43,-1.48,-1.26,1.64,2.93,-1.29,-1.33,-1.42,https://fbref.com/en/players/7a694ae4/Gabriel-Carabajal,7a694ae4,Brazilian Serie A
140,Felipe Carballo,URU,MF,Grêmio,26,1996,22,1540,70,45.0,17.1,1.23,71,0.29,0.06,57,0.06,1.68,1.35,1.29,0.06,+0.06,-0.23,1.41,1.35,0.06,+0.06,+0.37,https://fbref.com/en/players/a9af351a/Felipe-Carballo,a9af351a,Brazilian Serie A
141,Johnny Cardoso,USA,MF,Internacional,21,2001,22,1607,73,47.0,17.9,1.12,79,0.50,0.11,18,0.06,1.87,1.51,1.01,0.50,+0.50,+0.90,1.25,1.11,0.14,+0.14,+0.51,https://fbref.com/en/players/7426f085/Johnny-Cardoso,7426f085,Brazilian Serie A
142,Joel Carli,ARG,DF,Botafogo (RJ),36,1986,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/00d6e369/Joel-Carli,00d6e369,Brazilian Serie A
143,Ed Carlos,BRA,"MF,FW",Santos,21,2001,4,36,9,1.1,0.4,0.00,,0.00,10.0,9,2.50,2.25,0.00,0.00,0.00,0.00,+0.66,0.75,1.75,-1.00,-1.02,-0.80,https://fbref.com/en/players/e93e479e/Ed-Carlos,e93e479e,Brazilian Serie A
144,João Carlos,BRA,GK,Cuiabá,34,1988,3,270,90,7.9,3.0,1.00,90,1.00,0.00,,11.7,1.00,1.33,1.33,0.00,0.00,-0.03,1.27,1.30,0.00,-0.02,+0.09,https://fbref.com/en/players/ad9e7995/Joao-Carlos,ad9e7995,Brazilian Serie A
145,Ryan Carlos,BRA,DF,Bahia,20,2002,9,578,64,16.9,6.4,0.78,83,0.31,0.63,41,0.94,0.56,1.09,1.56,-0.47,-0.47,-0.47,1.38,1.55,-0.19,-0.18,-0.20,https://fbref.com/en/players/db014654/Ryan-Carlos,db014654,Brazilian Serie A
146,Alan Carvalho,CHN,MF,Fluminense,33,1989,1,45,45,1.3,0.5,2.00,45,0.00,0.00,,20.0,0.00,2.00,4.00,-2.00,-2.00,-2.13,2.00,5.00,-3.20,-3.13,-3.23,https://fbref.com/en/players/ebb2d232/Alan-Carvalho,ebb2d232,Brazilian Serie A
147,Breno Cascardo,BRA,MF,América (MG),19,2003,24,1162,48,34.0,12.9,1.01,64,0.00,0.85,30,0.62,0.83,0.93,1.94,-1.01,-1.01,+0.03,1.16,1.26,-0.10,-0.10,+0.48,https://fbref.com/en/players/6085a790/Breno-Cascardo,6085a790,Brazilian Serie A
148,Cássio,BRA,GK,Corinthians,35,1987,37,3310,89,96.8,36.8,1.01,89,0.98,0.00,,0.00,1.27,1.22,1.30,-0.08,-0.08,-1.72,1.07,1.31,-0.24,-0.24,-0.11,https://fbref.com/en/players/d42f6326/Cassio,d42f6326,Brazilian Serie A
149,Luciano Castán,BRA,DF,Cruzeiro,33,1989,36,3210,89,93.9,35.7,1.01,89,0.92,0.00,,0.00,1.22,0.92,0.87,0.06,+0.06,-0.37,1.26,1.10,0.16,+0.16,-0.03,https://fbref.com/en/players/0470eeba/Luciano-Castan,0470eeba,Brazilian Serie A
150,Iury de Castilho,BRA,FW,Cuiabá,27,1995,10,398,40,11.6,4.4,0.91,72,0.00,1.36,18,1.14,1.80,0.91,0.68,0.23,+0.23,+0.23,1.11,0.95,0.18,+0.17,+0.30,https://fbref.com/en/players/555311f2/Iury-de-Castilho,555311f2,Brazilian Serie A
151,Matheus Cavichioli,BRA,GK,América (MG),36,1986,15,1348,90,39.4,15.0,1.00,90,0.93,0.00,,0.73,0.47,0.87,2.07,-1.20,-1.20,-0.29,1.33,1.50,-0.17,-0.17,+0.42,https://fbref.com/en/players/8470f026/Matheus-Cavichioli,8470f026,Brazilian Serie A
152,Juan Cazares,ECU,"MF,FW",América (MG),30,1992,12,283,24,8.3,3.1,0.32,70,0.00,3.55,19,0.97,0.67,1.61,1.94,-0.32,-0.32,+0.77,1.84,1.77,0.06,+0.06,+0.52,https://fbref.com/en/players/754368cb/Juan-Cazares,754368cb,Brazilian Serie A
153,Brayan Ceballos,COL,DF,Fortaleza,21,2001,3,206,69,6.0,2.3,0.87,90,0.87,0.43,26,2.61,0.67,0.43,0.87,-0.43,-0.44,-0.49,0.87,0.91,-0.04,-0.05,-0.27,https://fbref.com/en/players/3fa61ade/Brayan-Ceballos,3fa61ade,Brazilian Serie A
154,Pablo Ceppelini,URU,MF,Cuiabá,31,1991,21,997,47,29.2,11.1,1.08,73,0.27,0.81,13,0.09,1.10,0.90,1.17,-0.27,-0.27,-0.42,0.95,1.05,-0.11,-0.11,-0.02,https://fbref.com/en/players/3d9c1055/Pablo-Ceppelini,3d9c1055,Brazilian Serie A
155,Murilo Cerqueira,BRA,DF,Palmeiras,25,1997,25,2165,87,63.3,24.1,1.00,89,0.91,0.04,19,0.08,1.96,1.78,0.95,0.83,+0.83,+0.04,1.46,1.02,0.44,+0.44,-0.08,https://fbref.com/en/players/10fe831e/Murilo-Cerqueira,10fe831e,Brazilian Serie A
156,Júlio César,BRA,DF,América (MG),19,2003,9,595,66,17.4,6.6,0.91,87,0.61,0.45,24,2.12,1.11,0.91,1.67,-0.76,-0.76,+0.33,1.02,2.00,-0.98,-0.98,-0.68,https://fbref.com/en/players/f3585cf6/Julio-Cesar,f3585cf6,Brazilian Serie A
157,Julio Cesar,BRA,DF,Fluminense,16,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/94325798/Julio-Cesar,94325798,Brazilian Serie A
158,Reynaldo Cesar Moraes,BRA,DF,Cruzeiro,26,1997,2,66,33,1.9,0.7,1.43,56,0.00,1.43,10,15.7,3.00,2.86,0.00,2.86,+2.73,+2.70,2.00,1.43,0.71,+0.64,+0.50,https://fbref.com/en/players/589d070c/Reynaldo-Cesar-Moraes,589d070c,Brazilian Serie A
159,Reynaldo Cesar Moraes,BRA,DF,Coritiba,26,1997,6,245,41,7.2,2.7,0.37,90,0.37,1.85,31,2.96,1.17,1.48,2.22,-0.74,-0.73,+0.12,1.33,2.70,-1.37,-1.38,-0.87,https://fbref.com/en/players/589d070c/Reynaldo-Cesar-Moraes,589d070c,Brazilian Serie A
160,Kayky Chagas,BRA,"FW,MF",Bahia,19,2003,10,410,41,12.0,4.6,1.30,61,0.00,0.87,11,0.87,0.60,0.87,1.30,-0.43,-0.44,-0.41,0.96,1.59,-0.63,-0.63,-0.69,https://fbref.com/en/players/17734ea0/Kayky-Chagas,17734ea0,Brazilian Serie A
161,Jhon Chancellor,VEN,DF,Coritiba,31,1992,4,303,76,8.9,3.4,0.88,90,0.59,0.29,34,0.29,0.25,0.88,2.65,-1.76,-1.78,-1.03,0.56,1.85,-1.29,-1.30,-0.80,https://fbref.com/en/players/84b6acaa/Jhon-Chancellor,84b6acaa,Brazilian Serie A
162,Gabriel Chapecó,BRA,GK,Grêmio,22,2000,31,2790,90,81.6,31.0,1.00,90,1.00,0.00,,0.16,1.52,1.58,1.65,-0.06,-0.06,-1.35,1.30,1.52,-0.22,-0.22,-0.43,https://fbref.com/en/players/a24714b4/Gabriel-Chapeco,a24714b4,Brazilian Serie A
163,Gabriel Chaves,BRA,"FW,MF",Vasco da Gama,21,2001,37,2612,71,76.4,29.0,1.00,81,0.31,0.28,32,0.00,1.22,1.00,1.28,-0.28,-0.28,-0.05,1.24,1.16,0.09,+0.09,+0.20,https://fbref.com/en/players/c37ce1ca/Gabriel-Chaves,c37ce1ca,Brazilian Serie A
164,Jhoanner Chávez,ECU,"DF,MF",Bahia,20,2002,10,589,59,17.2,6.5,1.08,79,0.77,0.46,12,0.46,0.80,0.62,1.85,-1.23,-1.22,-1.38,0.85,1.68,-0.82,-0.82,-0.97,https://fbref.com/en/players/649b57e9/Jhoanner-Chavez,649b57e9,Brazilian Serie A
165,Chiqueti,BRA,MF,Ath Paranaense,17,2005,1,15,15,0.4,0.2,0.00,,0.00,5.00,15,45.0,0.00,0.00,0.00,0.00,0.00,-0.21,,,,,,https://fbref.com/en/players/c1aaf0bf/Chiqueti,c1aaf0bf,Brazilian Serie A
166,Christian,BRA,"MF,FW",Ath Paranaense,22,2000,21,1362,65,39.8,15.1,0.93,81,0.33,0.46,33,0.13,1.57,1.32,1.13,0.20,+0.20,-0.02,1.42,1.41,0.01,+0.01,-0.19,https://fbref.com/en/players/a856b456/Christian,a856b456,Brazilian Serie A
167,Cicinho,BUL,DF,Bahia,34,1988,13,753,58,22.0,8.4,1.07,78,0.60,0.48,12,2.74,1.15,0.83,1.31,-0.48,-0.48,-0.51,0.99,1.69,-0.71,-0.72,-0.90,https://fbref.com/en/players/7cd78926/Cicinho,7cd78926,Brazilian Serie A
168,Cipriano,BRA,DF,Bragantino,20,2002,1,75,75,2.2,0.8,1.25,75,0.00,0.00,,5.00,3.00,1.25,0.00,1.25,+1.20,+0.85,1.00,0.37,0.63,+0.61,+0.21,https://fbref.com/en/players/f1a1c9e2/Cipriano,f1a1c9e2,Brazilian Serie A
169,Marcelo Cirino,BRA,"FW,MF",Ath Paranaense,31,1992,4,102,26,3.0,1.1,0.91,61,0.00,2.73,14,10.0,0.50,0.91,0.91,0.00,0.00,-0.22,0.55,0.73,-0.18,-0.17,-0.30,https://fbref.com/en/players/6ba81b35/Marcelo-Cirino,6ba81b35,Brazilian Serie A
170,Léo Cittadini,BRA,MF,Bahia,28,1994,7,139,20,4.1,1.5,0.67,60,0.00,4.00,13,6.67,1.86,1.33,2.00,-0.67,-0.65,-0.59,1.27,1.60,-0.40,-0.36,-0.36,https://fbref.com/en/players/68410185/Leo-Cittadini,68410185,Brazilian Serie A
171,Léo Cittadini,BRA,"MF,FW",Ath Paranaense,28,1994,5,201,40,5.9,2.2,1.36,54,0.00,0.91,19,1.82,0.80,0.91,0.91,0.00,0.00,-0.22,0.77,1.00,-0.23,-0.20,-0.34,https://fbref.com/en/players/68410185/Leo-Cittadini,68410185,Brazilian Serie A
172,Mateus Claus,BRA,GK,Bahia,28,1994,1,53,53,1.5,0.6,0.00,,0.00,1.67,53,30.0,0.00,0.00,3.33,-3.33,-3.40,-3.37,1.00,2.17,-1.17,-1.22,-1.22,https://fbref.com/en/players/03103191/Mateus-Claus,03103191,Brazilian Serie A
173,Clayson,BRA,"FW,MF",Cuiabá,27,1995,23,1639,71,47.9,18.2,1.21,73,0.16,0.05,32,0.00,1.57,1.10,0.77,0.33,+0.33,+0.58,0.97,0.91,0.06,+0.06,+0.30,https://fbref.com/en/players/85c1009d/Clayson,85c1009d,Brazilian Serie A
174,Cleiton,BRA,DF,Flamengo,19,2003,0,,,,,0,,0,0,,10,,,,,,,,,,,,https://fbref.com/en/players/741c6251/Cleiton,741c6251,Brazilian Serie A
175,Mateus Cocão,BRA,MF,Vasco da Gama,20,2002,9,347,39,10.1,3.9,0.77,76,0.26,1.54,20,4.36,0.89,1.03,1.28,-0.26,-0.26,0.00,1.51,0.92,0.59,+0.59,+0.62,https://fbref.com/en/players/35f270b7/Mateus-Cocao,35f270b7,Brazilian Serie A
176,Diego Costa,ESP,FW,Botafogo (RJ),34,1988,13,517,40,15.1,5.7,0.53,81,0.35,1.75,28,0.00,0.92,1.58,1.40,0.18,+0.17,-0.45,1.05,1.25,-0.21,-0.21,-0.28,https://fbref.com/en/players/a190d597/Diego-Costa,a190d597,Brazilian Serie A
177,Philippe Costa,BRA,FW,Goiás,22,2000,4,109,27,3.2,1.2,0.00,,0.00,3.33,27,2.50,0.25,0.83,0.00,0.83,+0.83,+1.31,2.00,0.58,1.33,+1.35,+1.65,https://fbref.com/en/players/c19505b4/Philippe-Costa,c19505b4,Brazilian Serie A
178,Talles Costa,BRA,"MF,FW",São Paulo,20,2002,7,135,19,3.9,1.5,0.67,45,0.00,4.00,15,5.33,1.14,0.67,0.67,0.00,0.00,-0.05,0.87,0.53,0.27,+0.27,-0.05,https://fbref.com/en/players/d8f15d24/Talles-Costa,d8f15d24,Brazilian Serie A
179,Walce Costa,BRA,DF,São Paulo,23,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/10ec506f/Walce-Costa,10ec506f,Brazilian Serie A
180,Lucas Crispim,BRA,"MF,DF",Fortaleza,28,1994,17,488,29,14.3,5.4,0.93,72,0.19,2.22,11,3.52,0.94,0.74,1.30,-0.56,-0.55,-0.68,1.07,1.19,-0.13,-0.13,-0.38,https://fbref.com/en/players/6501ff61/Lucas-Crispim,6501ff61,Brazilian Serie A
181,Franco Cristaldo,ARG,"MF,FW",Grêmio,26,1996,34,2131,63,62.3,23.7,1.31,66,0.04,0.13,29,0.04,1.79,1.81,1.35,0.46,+0.46,+0.74,1.33,1.39,-0.06,-0.06,+0.22,https://fbref.com/en/players/25b26e2e/Franco-Cristaldo,25b26e2e,Brazilian Serie A
