Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Player Link_,Player ID_,Competition
437,Jules Van Cleemput,BEL,DF,Charleroi,27-019,1997,7.9,0.76,0.76,0.38,0.00,0.00,0.00,0.25,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e032e938/Jules-Van-Cleemput,e032e938,Jupiler Pro League
438,Zeno Van den Bosch,BEL,DF,Antwerp,20-299,2003,14.8,1.22,1.22,1.08,0.07,0.00,0.00,0.00,0.07,0.34,0.34,0.27,0.07,0.00,0.00,0.00,0.00,https://fbref.com/en/players/817ee048/Zeno-Van-den-Bosch,817ee048,Jupiler Pro League
439,Thomas Van den Keybus,BEL,"MF,FW",Westerlo,23-005,2001,14.1,3.05,3.04,2.20,0.14,0.00,0.43,0.14,0.14,0.21,0.21,0.14,0.00,0.00,0.07,0.00,0.00,https://fbref.com/en/players/21453b2e/Thomas-Van-den-Keybus,21453b2e,Jupiler Pro League
440,Hannes Van der Bruggen,BEL,MF,Cercle Brugge,31-029,1993,20.7,2.90,2.89,1.98,0.43,0.05,0.19,0.19,0.05,0.29,0.29,0.19,0.05,0.00,0.05,0.00,0.00,https://fbref.com/en/players/411fb06f/Hannes-Van-der-Bruggen,411fb06f,Jupiler Pro League
441,Stan Van Dessel,BEL,"MF,DF",Sint-Truiden,22-281,2001,0.7,4.29,4.50,2.86,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/97c59cc3/Stan-Van-Dessel,97c59cc3,Jupiler Pro League
442,Lukas Van Eenoo,BEL,"MF,DF",Westerlo,33-084,1991,4.3,2.33,2.33,1.86,0.23,0.00,0.23,0.00,0.00,0.23,0.23,0.23,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/835e6d66/Lukas-Van-Eenoo,835e6d66,Jupiler Pro League
443,Yentl Van Genechten,BEL,DF,Eupen,23-256,2000,17.4,1.61,1.61,0.98,0.29,0.11,0.17,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/09114395/Yentl-Van-Genechten,09114395,Jupiler Pro League
444,Jannes Van Hecke,BEL,"DF,MF",Mechelen,22-106,2002,4.6,3.26,3.24,2.83,0.22,0.00,0.00,0.00,0.22,0.22,0.22,0.22,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/363fe1f3/Jannes-Van-Hecke,363fe1f3,Jupiler Pro League
445,Rein Van Helden,BEL,DF,Sint-Truiden,21-281,2002,27.5,0.62,0.62,0.47,0.00,0.04,0.07,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f6e214c4/Rein-Van-Helden,f6e214c4,Jupiler Pro League
446,Alec Van Hoorenbeeck,BEL,DF,Mechelen,25-122,1998,0.5,6.00,5.63,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f367997a/Alec-Van-Hoorenbeeck,f367997a,Jupiler Pro League
447,Hans Vanaken,BEL,MF,Club Brugge,31-250,1992,28.2,3.65,3.65,3.19,0.00,0.14,0.25,0.04,0.04,0.46,0.46,0.39,0.00,0.00,0.04,0.04,0.00,https://fbref.com/en/players/392a7aea/Hans-Vanaken,392a7aea,Jupiler Pro League
448,Tom Vandenberghe,BEL,GK,Kortrijk,31-257,1992,21.0,0.14,0.14,0.10,0.05,0.00,0.00,0.00,0.00,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/35b832fe/Tom-Vandenberghe,35b832fe,Jupiler Pro League
449,Matteo Vandendaele,BEL,DF,RWD Molenbeek,18-319,2005,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1eef97cd/Matteo-Vandendaele,1eef97cd,Jupiler Pro League
450,Maarten Vandevoordt,BEL,GK,Genk,22-064,2002,30.0,0.23,0.23,0.17,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f9e0c603/Maarten-Vandevoordt,f9e0c603,Jupiler Pro League
451,Zinho Vanheusden,BEL,DF,Standard Liège,24-276,1999,19.4,0.93,0.93,0.88,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/afbf187b/Zinho-Vanheusden,afbf187b,Jupiler Pro League
452,Charles Vanhoutte,BEL,MF,Union SG,25-227,1998,24.8,2.26,2.26,1.73,0.32,0.04,0.04,0.08,0.04,0.32,0.32,0.28,0.00,0.00,0.00,0.04,0.00,https://fbref.com/en/players/a1507cc7/Charles-Vanhoutte,a1507cc7,Jupiler Pro League
453,Jordi Vanlerberghe,BEL,"DF,MF",Mechelen,27-308,1996,18.3,1.58,1.58,1.26,0.00,0.11,0.11,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/efd86e0c/Jordi-Vanlerberghe,efd86e0c,Jupiler Pro League
