Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Player Link_,Player ID_,Competition
376,Hannes Van der Bruggen,BEL,MF,Cercle Brugge,30-282,1993,13.0,0.54,0.00,0.00,1.69,1.38,0.00,0.92,1.31,1.46,0.00,0.00,0.00,9.46,1.62,2.15,42.9,https://fbref.com/en/players/411fb06f/Hannes-Van-der-Bruggen,411fb06f,Jupiler Pro League
377,Stan Van Dessel,BEL,"MF,DF",Sint-Truiden,22-168,2001,0.7,0.00,0.00,0.00,1.43,1.43,0.00,7.14,0.00,1.43,0.00,0.00,0.00,7.14,0.00,1.43,0.0,https://fbref.com/en/players/97c59cc3/Stan-Van-Dessel,97c59cc3,Jupiler Pro League
378,Lukas Van Eenoo,BEL,"MF,DF",Westerlo,32-336,1991,4.3,0.23,0.00,0.00,1.63,1.16,0.00,3.26,0.93,1.86,0.00,0.00,0.00,4.42,1.16,1.86,38.5,https://fbref.com/en/players/835e6d66/Lukas-Van-Eenoo,835e6d66,Jupiler Pro League
379,Yentl Van Genechten,BEL,DF,Eupen,23-143,2000,13.5,0.07,0.00,0.00,0.67,0.37,0.22,1.48,1.26,1.11,0.00,0.00,0.00,4.30,0.96,0.81,54.2,https://fbref.com/en/players/09114395/Yentl-Van-Genechten,09114395,Jupiler Pro League
380,Jannes Van Hecke,BEL,"MF,DF",Mechelen,21-358,2002,2.8,0.00,0.00,0.00,0.71,1.79,0.36,3.21,1.07,1.79,0.00,0.00,0.00,8.21,1.07,0.71,60.0,https://fbref.com/en/players/363fe1f3/Jannes-Van-Hecke,363fe1f3,Jupiler Pro League
381,Rein Van Helden,BEL,DF,Sint-Truiden,21-168,2002,18.7,0.27,0.00,0.00,0.91,0.21,0.00,0.16,1.02,1.50,0.00,0.05,0.00,4.65,1.50,1.12,57.1,https://fbref.com/en/players/f6e214c4/Rein-Van-Helden,f6e214c4,Jupiler Pro League
382,Alec Van Hoorenbeeck,BEL,DF,Mechelen,25-009,1998,0.5,0.00,0.00,0.00,2.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,2.00,6.00,0.00,100.0,https://fbref.com/en/players/f367997a/Alec-Van-Hoorenbeeck,f367997a,Jupiler Pro League
383,Hans Vanaken,BEL,MF,Club Brugge,31-137,1992,19.2,0.16,0.00,0.00,0.63,1.25,0.00,0.94,0.42,0.73,0.05,0.00,0.00,5.10,4.27,2.14,66.7,https://fbref.com/en/players/392a7aea/Hans-Vanaken,392a7aea,Jupiler Pro League
384,Tom Vandenberghe,BEL,GK,Kortrijk,31-144,1992,20.0,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.85,0.35,0.00,100.0,https://fbref.com/en/players/35b832fe/Tom-Vandenberghe,35b832fe,Jupiler Pro League
385,Matteo Vandendaele,BEL,DF,RWD Molenbeek,18-206,2005,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.0,0.00,5.00,0.0,https://fbref.com/en/players/1eef97cd/Matteo-Vandendaele,1eef97cd,Jupiler Pro League
386,Maarten Vandevoordt,BEL,GK,Genk,21-316,2002,20.0,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.85,0.35,0.00,100.0,https://fbref.com/en/players/f9e0c603/Maarten-Vandevoordt,f9e0c603,Jupiler Pro League
387,Zinho Vanheusden,BEL,DF,Standard Liège,24-163,1999,17.1,0.35,0.00,0.00,0.94,1.35,0.00,0.12,1.75,0.82,0.00,0.06,0.00,6.26,2.69,1.35,66.7,https://fbref.com/en/players/afbf187b/Zinho-Vanheusden,afbf187b,Jupiler Pro League
388,Charles Vanhoutte,BEL,MF,Union SG,25-114,1998,17.8,0.28,0.00,0.00,2.02,0.90,0.00,1.07,2.13,1.46,0.06,0.00,0.00,7.87,2.02,1.74,53.7,https://fbref.com/en/players/a1507cc7/Charles-Vanhoutte,a1507cc7,Jupiler Pro League
389,Jordi Vanlerberghe,BEL,"DF,MF",Mechelen,27-195,1996,17.3,0.12,0.00,0.00,0.69,0.87,0.00,0.46,1.97,2.08,0.00,0.06,0.00,7.05,1.62,1.04,60.9,https://fbref.com/en/players/efd86e0c/Jordi-Vanlerberghe,efd86e0c,Jupiler Pro League
390,Robert-Jan Vanwesemael,BEL,DF,Sint-Truiden,21-288,2002,0.7,0.00,0.00,0.00,1.43,0.00,0.00,0.00,4.29,1.43,0.00,0.00,0.00,8.57,0.00,0.00,,https://fbref.com/en/players/753b6dd7/Robert-Jan-Vanwesemael,753b6dd7,Jupiler Pro League
391,Luis Vázquez,ARG,FW,Anderlecht,22-349,2001,4.6,0.43,0.00,0.00,0.65,0.22,0.65,0.00,0.00,0.43,0.00,0.00,0.00,5.87,2.17,2.83,43.5,https://fbref.com/en/players/22810a82/Luis-Vazquez,22810a82,Jupiler Pro League
392,Romeo Vermant,BEL,FW,Club Brugge,19-349,2004,0.1,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,20.0,0.0,https://fbref.com/en/players/7db98639/Romeo-Vermant,7db98639,Jupiler Pro League
393,Arthur Vermeeren,BEL,MF,Antwerp,18-335,2005,19.8,0.10,0.00,0.00,0.76,0.35,0.05,0.71,1.21,1.16,0.00,0.05,0.00,6.92,0.30,1.16,20.7,https://fbref.com/en/players/722494dc/Arthur-Vermeeren,722494dc,Jupiler Pro League
394,Yari Verschaeren,BEL,"FW,MF",Anderlecht,22-180,2001,3.8,0.00,0.00,0.00,0.00,2.63,0.26,1.84,0.79,1.84,0.00,0.00,0.00,7.63,0.79,0.53,60.0,https://fbref.com/en/players/6b71ba6c/Yari-Verschaeren,6b71ba6c,Jupiler Pro League
395,Jan Vertonghen,BEL,DF,Anderlecht,36-259,1987,17.9,0.17,0.00,0.00,0.28,1.17,0.00,0.11,0.84,0.28,0.00,0.06,0.00,5.98,2.12,1.40,60.3,https://fbref.com/en/players/ba23a904/Jan-Vertonghen,ba23a904,Jupiler Pro League
396,Hugo Vetlesen,NOR,MF,Club Brugge,23-313,2000,13.8,0.29,0.00,0.00,1.67,1.45,0.00,0.80,0.51,2.10,0.07,0.00,0.00,6.38,0.80,0.36,68.8,https://fbref.com/en/players/aa982b0f/Hugo-Vetlesen,aa982b0f,Jupiler Pro League
397,Sam Vines,USA,DF,Antwerp,24-222,1999,2.3,0.00,0.00,0.00,0.43,0.87,0.00,3.48,0.00,1.30,0.00,0.00,0.00,6.52,1.30,0.87,60.0,https://fbref.com/en/players/2d6e535f/Sam-Vines,2d6e535f,Jupiler Pro League
398,Thibault Vlietinck,BEL,"DF,FW",OH Leuven,26-142,1997,5.1,0.59,0.00,0.00,0.78,0.59,0.39,5.88,0.20,0.98,0.00,0.00,0.00,5.10,0.59,1.37,30.0,https://fbref.com/en/players/5064d4c1/Thibault-Vlietinck,5064d4c1,Jupiler Pro League
399,Sandy Walsh,IDN,DF,Mechelen,28-300,1995,14.1,0.14,0.00,0.00,1.13,0.50,0.14,1.63,0.99,0.50,0.00,0.07,0.00,4.11,1.06,0.71,60.0,https://fbref.com/en/players/c43a8301/Sandy-Walsh,c43a8301,Jupiler Pro League
400,Warleson,BRA,GK,Cercle Brugge,27-130,1996,20.0,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.05,1.45,0.05,0.00,100.0,https://fbref.com/en/players/592410a2/Warleson,592410a2,Jupiler Pro League
401,Martin Wasinski,BEL,DF,Kortrijk,19-276,2004,5.8,0.34,0.00,0.00,0.52,0.00,0.00,0.69,1.55,1.90,0.00,0.00,0.17,5.69,1.21,0.17,87.5,https://fbref.com/en/players/180fe6bc/Martin-Wasinski,180fe6bc,Jupiler Pro League
402,Tsuyoshi Watanabe,JPN,DF,Gent,26-337,1997,20.0,0.00,0.00,0.00,0.70,0.50,0.00,0.00,0.95,0.70,0.00,0.05,0.00,7.20,2.35,1.55,60.3,https://fbref.com/en/players/d5f5955a/Tsuyoshi-Watanabe,d5f5955a,Jupiler Pro League
403,Owen Wijndal,NED,DF,Antwerp,24-041,1999,7.7,0.00,0.00,0.00,0.91,1.04,0.26,4.55,0.78,0.39,0.13,0.00,0.00,5.06,0.78,0.78,50.0,https://fbref.com/en/players/83300259/Owen-Wijndal,83300259,Jupiler Pro League
404,Rihito Yamamoto,JPN,"MF,DF",Sint-Truiden,22-027,2001,4.7,0.21,0.00,0.00,1.49,2.13,0.43,1.06,0.85,0.64,0.00,0.00,0.00,5.74,0.85,1.06,44.4,https://fbref.com/en/players/ceea0da2/Rihito-Yamamoto,ceea0da2,Jupiler Pro League
405,Roman Yaremchuk,UKR,FW,Club Brugge,28-042,1995,0.7,1.43,0.00,0.00,1.43,1.43,2.86,1.43,0.00,1.43,0.00,0.00,0.00,2.86,1.43,1.43,50.0,https://fbref.com/en/players/cb641b9d/Roman-Yaremchuk,cb641b9d,Jupiler Pro League
406,Lorenzo Youndje,BEL,"DF,MF",Eupen,18-271,2005,1.0,0.00,0.00,0.00,3.00,1.00,0.00,6.00,1.00,3.00,0.00,0.00,0.00,17.0,1.00,5.00,16.7,https://fbref.com/en/players/a66b26ed/Lorenzo-Youndje,a66b26ed,Jupiler Pro League
407,Griffin Yow,USA,"FW,MF",Westerlo,21-105,2002,7.7,0.00,0.00,0.00,1.17,0.91,1.17,3.38,0.39,1.04,0.00,0.00,0.00,5.06,0.13,1.43,8.3,https://fbref.com/en/players/ddd5cf39/Griffin-Yow,ddd5cf39,Jupiler Pro League
408,Alhassan Yusuf,NGA,MF,Antwerp,23-174,2000,8.0,0.25,0.00,0.00,1.38,0.88,0.00,0.88,1.38,1.88,0.00,0.00,0.00,11.0,1.63,1.13,59.1,https://fbref.com/en/players/0de73fa4/Alhassan-Yusuf,0de73fa4,Jupiler Pro League
409,Kahveh Zahiroleslam,USA,FW,Sint-Truiden,21-209,2002,5.4,0.19,0.00,0.00,2.22,0.93,0.93,0.56,0.74,0.19,0.00,0.00,0.00,2.59,2.96,2.22,57.1,https://fbref.com/en/players/ff17d63b/Kahveh-Zahiroleslam,ff17d63b,Jupiler Pro League
410,Andi Zeqiri,SUI,FW,Genk,24-200,1999,6.0,0.33,0.00,0.00,2.00,0.83,1.50,0.17,0.33,0.00,0.00,0.00,0.00,2.67,1.67,4.33,27.8,https://fbref.com/en/players/d01231f0/Andi-Zeqiri,d01231f0,Jupiler Pro League
411,Philip Zinckernagel,DEN,"FW,MF",Club Brugge,29-023,1994,12.9,0.16,0.00,0.00,1.63,1.32,0.31,5.97,0.31,1.32,0.08,0.00,0.00,4.03,0.39,1.01,27.8,https://fbref.com/en/players/a5ea254c/Philip-Zinckernagel,a5ea254c,Jupiler Pro League
412,Adem Zorgane,ALG,MF,Charleroi,24-002,2000,18.0,0.11,0.00,0.00,1.11,0.33,0.06,4.28,1.33,1.56,0.00,0.06,0.00,9.50,1.00,0.94,51.4,https://fbref.com/en/players/392b5133/Adem-Zorgane,392b5133,Jupiler Pro League
