Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Player Link_,Player ID_,Competition
490,Esteban Saveljich,MNE,DF,Burgos,32-233,1991,6.3,0.63,0.32,0.48,0.16,0.00,0.32,0.95,33.3,0.63,1.43,1.27,0.16,0.79,1.43,3.65,0.00,https://fbref.com/en/players/79f2a5f5/Esteban-Saveljich,79f2a5f5,La Liga 2
491,Aurélien Scheidler,FRA,FW,FC Andorra,25-218,1998,11.0,0.27,0.18,0.00,0.27,0.00,0.18,0.55,33.3,0.36,0.27,0.00,0.27,0.18,0.45,0.82,0.00,https://fbref.com/en/players/bc9479b9/Aurelien-Scheidler,bc9479b9,La Liga 2
492,Iker Seguín,ESP,"DF,MF",Amorebieta,34-180,1989,4.3,1.86,1.40,1.63,0.23,0.00,1.40,1.63,85.7,0.23,1.40,0.23,1.16,0.93,2.79,2.33,0.00,https://fbref.com/en/players/500d416b/Iker-Seguin,500d416b,La Liga 2
493,Josep Señé,ESP,MF,Racing Ferrol,32-029,1991,16.7,1.74,0.96,0.66,0.96,0.12,0.66,1.32,50.0,0.66,0.84,0.18,0.66,0.90,2.63,0.96,0.00,https://fbref.com/en/players/8fc259d7/Josep-Sene,8fc259d7,La Liga 2
494,Jaime Seoane,ESP,"MF,FW",Oviedo,26-351,1997,14.9,1.74,1.07,0.67,0.54,0.54,0.81,2.08,38.7,1.28,0.74,0.13,0.60,0.60,2.35,0.47,0.00,https://fbref.com/en/players/a62b4888/Jaime-Seoane,a62b4888,La Liga 2
495,Sergi,ESP,DF,Leganés,31-263,1992,21.0,1.48,0.71,1.00,0.48,0.00,0.90,1.33,67.9,0.43,1.33,1.00,0.33,0.90,2.38,4.19,0.00,https://fbref.com/en/players/65ac6ea0/Sergi,65ac6ea0,La Liga 2
496,Francho Serrano Gracia,ESP,MF,Zaragoza,22-083,2001,11.1,,1.80,,,,,,,,,,,0.36,,,,https://fbref.com/en/players/36a88831/Francho-Serrano-Gracia,36a88831,La Liga 2
497,Mario Sesé,ESP,"MF,DF",Oviedo,21-131,2002,1.0,1.00,1.00,1.00,0.00,0.00,1.00,2.00,50.0,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,https://fbref.com/en/players/971a9710/Mario-Sese,971a9710,La Liga 2
498,Laorent Shabani,SWE,"MF,FW",FC Andorra,24-142,1999,1.4,0.71,0.00,0.00,0.00,0.71,0.00,0.00,,0.00,1.43,0.00,1.43,0.00,0.71,0.00,0.00,https://fbref.com/en/players/4c8ad16c/Laorent-Shabani,4c8ad16c,La Liga 2
499,Samuel Shashoua,ENG,"FW,MF",Albacete,24-240,1999,2.1,3.33,2.86,0.95,1.43,0.95,0.48,0.95,50.0,0.48,2.38,0.00,2.38,0.00,3.33,0.00,0.00,https://fbref.com/en/players/df855e4b/Samuel-Shashoua,df855e4b,La Liga 2
500,Kwasi Sibo,GHA,MF,Amorebieta,25-198,1998,16.3,3.25,1.96,0.86,2.27,0.12,2.09,2.94,70.8,0.86,1.23,0.12,1.10,0.98,4.23,1.66,0.00,https://fbref.com/en/players/be834ad7/Kwasi-Sibo,be834ad7,La Liga 2
501,Óscar Sielva,ESP,MF,Huesca,32-155,1991,16.1,1.18,0.68,0.50,0.56,0.12,0.75,1.55,48.0,0.81,1.12,0.31,0.81,1.24,2.42,2.67,0.00,https://fbref.com/en/players/a6f3fe84/Oscar-Sielva,a6f3fe84,La Liga 2
502,Grego Sierra,ESP,DF,Burgos,30-309,1993,13.1,1.22,0.69,0.92,0.31,0.00,0.61,0.92,66.7,0.31,1.30,0.92,0.38,1.07,2.29,4.66,0.15,https://fbref.com/en/players/2710e38b/Grego-Sierra,2710e38b,La Liga 2
503,Jonathan Silva,ARG,DF,Albacete,29-193,1994,7.6,3.42,2.37,1.32,1.71,0.39,1.97,2.50,78.9,0.53,0.92,0.26,0.66,0.26,3.68,2.50,0.00,https://fbref.com/en/players/f2308b33/Jonathan-Silva,f2308b33,La Liga 2
504,Matheus Pereira da Silva,BRA,MF,Eibar,25-317,1998,19.2,1.88,0.99,0.52,1.25,0.10,0.78,1.41,55.6,0.63,1.04,0.10,0.94,1.35,3.23,1.20,0.00,https://fbref.com/en/players/bef22bc4/Matheus-Pereira-da-Silva,bef22bc4,La Liga 2
505,Stefan Simić,CZE,DF,Eibar,28-353,1995,0.3,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.0,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b5365398/Stefan-Simic,b5365398,La Liga 2
506,Nikola Šipčić,MNE,DF,Tenerife,28-236,1995,5.5,0.91,0.55,0.55,0.36,0.00,0.18,0.36,50.0,0.18,1.09,0.91,0.18,1.27,2.18,4.73,0.00,https://fbref.com/en/players/75b7058f/Nikola-Sipcic,75b7058f,La Liga 2
507,Soberón,ESP,FW,Eldense,26-235,1997,14.9,0.47,0.27,0.00,0.40,0.07,0.20,0.81,25.0,0.60,0.40,0.00,0.40,0.34,0.81,0.13,0.00,https://fbref.com/en/players/c05de865/Soberon,c05de865,La Liga 2
508,Arnau Solà,ESP,DF,Cartagena,20-279,2003,5.9,3.56,1.86,1.69,1.69,0.17,2.03,3.22,63.2,1.19,0.85,0.51,0.34,1.53,5.08,2.37,0.00,https://fbref.com/en/players/c8c8ce16/Arnau-Sola,c8c8ce16,La Liga 2
509,Juan Soriano,ESP,GK,Tenerife,26-138,1997,21.0,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.0,0.05,0.00,0.00,0.00,0.00,0.00,0.38,0.00,https://fbref.com/en/players/5512b1a9/Juan-Soriano,5512b1a9,La Liga 2
510,Mario Soriano,ESP,MF,Eibar,21-261,2002,14.9,1.81,0.81,0.20,1.14,0.47,0.74,1.74,42.3,1.01,0.81,0.00,0.81,0.27,2.08,0.27,0.00,https://fbref.com/en/players/b41a8b01/Mario-Soriano,b41a8b01,La Liga 2
511,Dyego Sousa,POR,FW,Alcorcón,34-116,1989,7.3,0.96,0.55,0.00,0.55,0.41,0.41,0.96,42.9,0.55,0.41,0.00,0.41,0.27,1.23,0.82,0.00,https://fbref.com/en/players/e4738e91/Dyego-Sousa,e4738e91,La Liga 2
512,Stoichkov,ESP,FW,Eibar,30-064,1993,17.0,0.88,0.53,0.41,0.24,0.24,0.53,1.41,37.5,0.88,1.00,0.12,0.88,0.41,1.29,0.71,0.00,https://fbref.com/en/players/4e257184/Stoichkov,4e257184,La Liga 2
513,Alejandro Suárez,ESP,"FW,MF",Oviedo,20-136,2003,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,5.00,5.00,0.00,0.00,https://fbref.com/en/players/b7be25ab/Alejandro-Suarez,b7be25ab,La Liga 2
514,Jaime Suárez Juesas,ESP,MF,Oviedo,27-008,1996,7.7,2.08,1.04,1.04,0.65,0.39,0.65,2.08,31.3,1.43,1.30,0.52,0.78,1.17,3.25,1.43,0.00,https://fbref.com/en/players/b7bbfd52/Jaime-Suarez-Juesas,b7bbfd52,La Liga 2
515,Mamadou Sylla,SEN,FW,Valladolid,29-294,1994,11.5,0.35,0.09,0.00,0.17,0.17,0.17,0.35,50.0,0.17,0.70,0.09,0.61,0.00,0.35,1.04,0.00,https://fbref.com/en/players/e5ec95f8/Mamadou-Sylla,e5ec95f8,La Liga 2
516,Tachi,ESP,MF,CD Mirandés,26-120,1997,10.5,2.38,1.24,1.24,0.67,0.48,2.00,3.24,61.8,1.24,1.24,0.67,0.57,1.33,3.71,1.43,0.00,https://fbref.com/en/players/8b625720/Tachi,8b625720,La Liga 2
517,Álvaro Tejero,ESP,DF,Eibar,27-172,1996,17.7,1.02,0.79,0.51,0.45,0.06,0.73,2.15,34.2,1.41,0.68,0.00,0.68,0.96,1.98,2.03,0.06,https://fbref.com/en/players/868ce848/Alvaro-Tejero,868ce848,La Liga 2
518,Teto,ESP,"MF,FW",Tenerife,22-056,2001,7.1,2.96,2.39,1.13,1.27,0.56,1.55,2.96,52.4,1.41,1.27,0.00,1.27,0.85,3.80,0.14,0.00,https://fbref.com/en/players/8dbf0e8f/Teto,8dbf0e8f,La Liga 2
519,David Timor,ESP,"MF,DF",Eldense,34-083,1989,15.6,1.15,0.77,0.38,0.51,0.26,0.83,1.47,56.5,0.64,1.60,1.09,0.51,1.09,2.24,1.86,0.06,https://fbref.com/en/players/174651c8/David-Timor,174651c8,La Liga 2
520,Pablo Tomeo,ESP,MF,CD Mirandés,23-350,2000,6.1,3.61,2.30,2.30,0.98,0.33,1.97,3.77,52.2,1.80,0.98,0.33,0.66,1.15,4.75,1.97,0.00,https://fbref.com/en/players/d47b67ed/Pablo-Tomeo,d47b67ed,La Liga 2
521,David Torres,ESP,DF,Valladolid,20-309,2003,13.4,0.97,0.60,0.67,0.30,0.00,0.45,0.67,66.7,0.22,1.49,0.67,0.82,0.52,1.49,2.46,0.00,https://fbref.com/en/players/381dbcfc/David-Torres,381dbcfc,La Liga 2
522,Rafa Tresaco,ESP,"MF,DF",Huesca,23-133,2000,1.4,0.71,0.71,0.71,0.00,0.00,0.71,5.00,14.3,4.29,0.00,0.00,0.00,2.14,2.86,0.71,0.00,https://fbref.com/en/players/f0d37caa/Rafa-Tresaco,f0d37caa,La Liga 2
523,Angel Troncho,ESP,"FW,DF",Eibar,21-098,2002,1.0,3.00,1.00,1.00,1.00,1.00,1.00,6.00,16.7,5.00,2.00,0.00,2.00,1.00,4.00,0.00,0.00,https://fbref.com/en/players/fd1d323a/Angel-Troncho,fd1d323a,La Liga 2
524,Iker Undabarrena,ESP,"MF,FW",Leganés,28-235,1995,12.9,1.78,0.70,0.54,1.16,0.08,0.78,1.86,41.7,1.09,1.47,0.31,1.16,1.47,3.26,1.71,0.00,https://fbref.com/en/players/ed21e2f8/Iker-Undabarrena,ed21e2f8,La Liga 2
525,Oscar Ureña,ESP,"MF,FW",Leganés,21-007,2003,3.0,1.33,1.00,0.67,0.67,0.00,0.33,1.33,25.0,1.00,0.33,0.33,0.00,0.00,1.33,1.00,0.00,https://fbref.com/en/players/2dd7e29d/Oscar-Urena,2dd7e29d,La Liga 2
526,Álvaro Vadillo,ESP,FW,Racing Ferrol,29-118,1994,2.4,1.67,1.67,0.83,0.42,0.42,0.83,3.33,25.0,2.50,0.42,0.00,0.42,0.00,1.67,0.00,0.00,https://fbref.com/en/players/61b62b33/Alvaro-Vadillo,61b62b33,La Liga 2
527,Gerard Valentín,ESP,"MF,DF",Huesca,30-164,1993,10.9,1.19,0.37,0.64,0.28,0.28,0.64,1.38,46.7,0.73,1.19,0.00,1.19,0.55,1.74,1.10,0.00,https://fbref.com/en/players/9d4c3227/Gerard-Valentin,9d4c3227,La Liga 2
528,Germán Valera,ESP,"MF,FW",Zaragoza,21-298,2002,13.8,1.45,1.01,0.51,0.80,0.14,0.36,1.38,26.3,1.01,0.72,0.00,0.72,0.80,2.25,1.09,0.00,https://fbref.com/en/players/84f55b4a/German-Valera,84f55b4a,La Liga 2
529,Álex Valle,ESP,DF,Levante,19-258,2004,15.6,2.69,1.41,1.09,0.83,0.77,1.99,3.01,66.0,1.03,1.47,0.19,1.28,1.22,3.91,3.33,0.00,https://fbref.com/en/players/97022551/Alex-Valle,97022551,La Liga 2
530,Vallejo,ESP,GK,Eldense,28-261,1995,8.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,https://fbref.com/en/players/9353561a/Vallejo,9353561a,La Liga 2
531,Hugo Vallejo,ESP,"MF,FW",Huesca,23-327,2000,7.0,0.29,0.29,0.00,0.00,0.29,0.14,0.71,20.0,0.57,0.57,0.14,0.43,0.86,1.14,0.71,0.00,https://fbref.com/en/players/e0140385/Hugo-Vallejo,e0140385,La Liga 2
532,Manu Vallejo,ESP,"FW,MF",Zaragoza,26-328,1997,8.3,1.45,0.96,0.60,0.48,0.36,1.08,2.53,42.9,1.45,1.08,0.00,1.08,0.72,2.17,0.60,0.00,https://fbref.com/en/players/0bc4e720/Manu-Vallejo,0bc4e720,La Liga 2
533,Alberto Vaquero,ESP,"FW,MF",Zaragoza,20-057,2003,0.3,3.33,3.33,0.00,3.33,0.00,3.33,3.33,100.0,0.00,3.33,3.33,0.00,0.00,3.33,3.33,0.00,https://fbref.com/en/players/b4f73340/Alberto-Vaquero,b4f73340,La Liga 2
534,Jonathan Varane,FRA,MF,Sporting Gijón,22-121,2001,5.5,3.82,2.18,2.36,1.45,0.00,1.82,2.55,71.4,0.73,1.45,1.09,0.36,2.73,6.55,1.64,0.00,https://fbref.com/en/players/4ade359f/Jonathan-Varane,4ade359f,La Liga 2
535,Frederico Venâncio,POR,DF,Eibar,30-338,1993,6.5,0.62,0.15,0.62,0.00,0.00,0.31,0.31,100.0,0.00,0.62,0.46,0.15,0.77,1.38,4.77,0.00,https://fbref.com/en/players/0adc7748/Frederico-Venancio,0adc7748,La Liga 2
536,Unai Vencedor Paris,ESP,MF,Eibar,23-054,2000,5.1,2.16,1.57,0.78,1.18,0.20,0.78,2.55,30.8,1.76,1.57,0.20,1.37,0.59,2.75,2.16,0.00,https://fbref.com/en/players/4112ace5/Unai-Vencedor-Paris,4112ace5,La Liga 2
537,Gonzalo Verdú,ESP,DF,Cartagena,35-079,1988,8.8,0.91,0.34,0.57,0.34,0.00,0.34,0.80,42.9,0.45,1.25,0.91,0.34,1.25,2.16,5.80,0.00,https://fbref.com/en/players/1c2c55fc/Gonzalo-Verdu,1c2c55fc,La Liga 2
538,Rúben Vezo,POR,DF,Levante,29-258,1994,12.9,1.78,0.93,1.09,0.54,0.16,0.85,1.09,78.6,0.23,1.09,0.70,0.39,1.47,3.26,4.81,0.00,https://fbref.com/en/players/c67cd65c/Ruben-Vezo,c67cd65c,La Liga 2
539,Carlos Vicente,ESP,"FW,MF",Racing Ferrol,24-260,1999,19.9,0.85,0.55,0.45,0.20,0.20,0.50,1.21,41.7,0.70,1.36,0.10,1.26,0.30,1.16,0.50,0.05,https://fbref.com/en/players/90df343e/Carlos-Vicente,90df343e,La Liga 2
540,Iñigo Vicente,ESP,"FW,MF",Racing Sant,26-002,1998,20.0,1.95,1.15,0.50,0.90,0.55,1.05,2.95,35.6,1.90,1.15,0.10,1.05,1.25,3.20,0.25,0.10,https://fbref.com/en/players/afafac57/Inigo-Vicente,afafac57,La Liga 2
541,Martí Vilà,ESP,DF,FC Andorra,24-227,1999,3.9,1.79,1.28,0.77,0.77,0.26,0.77,1.54,50.0,0.77,0.26,0.00,0.26,0.77,2.56,1.03,0.00,https://fbref.com/en/players/8b068879/Marti-Vila,8b068879,La Liga 2
542,Adrià Vilanova,ESP,DF,FC Andorra,26-331,1997,10.2,1.08,0.59,0.59,0.39,0.10,0.49,1.18,41.7,0.69,0.69,0.29,0.39,0.88,1.96,2.45,0.10,https://fbref.com/en/players/14e999b9/Adria-Vilanova,14e999b9,La Liga 2
543,Ignasi Vilarrasa,ESP,DF,Huesca,24-138,1999,11.6,2.07,1.38,1.81,0.26,0.00,1.21,1.81,66.7,0.60,0.26,0.09,0.17,0.52,2.59,3.53,0.00,https://fbref.com/en/players/b261ed19/Ignasi-Vilarrasa,b261ed19,La Liga 2
544,Fran Villalba,ESP,"MF,FW",Sporting Gijón,25-242,1998,4.9,0.20,0.00,0.00,0.00,0.20,0.20,0.82,25.0,0.61,0.61,0.00,0.61,0.20,0.41,0.61,0.00,https://fbref.com/en/players/0d2603b5/Fran-Villalba,0d2603b5,La Liga 2
545,Viti,ESP,"MF,DF",Oviedo,26-114,1997,17.2,1.22,0.76,0.41,0.58,0.23,0.52,1.22,42.9,0.70,0.87,0.06,0.81,0.81,2.03,0.52,0.00,https://fbref.com/en/players/c56a2d27/Viti,c56a2d27,La Liga 2
546,Loïc Williams,ESP,DF,Tenerife,22-001,2002,9.4,2.13,1.17,1.38,0.74,0.00,0.74,1.38,53.8,0.64,1.06,0.85,0.21,0.96,3.09,4.15,0.00,https://fbref.com/en/players/302a237e/Loic-Williams,302a237e,La Liga 2
547,Rubén Yáñez,ESP,GK,Sporting Gijón,30-088,1993,21.0,0.05,0.05,0.05,0.00,0.00,0.05,0.05,100.0,0.00,0.00,0.00,0.00,0.00,0.05,0.43,0.14,https://fbref.com/en/players/039ae103/Ruben-Yanez,039ae103,La Liga 2
548,Jorge Yriarte,VEN,MF,Eibar,23-310,2000,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c81db30e/Jorge-Yriarte,c81db30e,La Liga 2
549,Ekain Zenitagoia,ESP,FW,Racing Sant,30-007,1994,8.9,0.34,0.22,0.00,0.22,0.11,0.22,0.34,66.7,0.11,0.45,0.22,0.22,0.11,0.45,1.24,0.00,https://fbref.com/en/players/330bc00e/Ekain-Zenitagoia,330bc00e,La Liga 2
550,Luca Zidane,FRA,GK,Eibar,25-240,1998,21.0,0.05,0.05,0.05,0.00,0.00,0.05,0.05,100.0,0.00,0.00,0.00,0.00,0.00,0.05,0.38,0.10,https://fbref.com/en/players/c818c4d9/Luca-Zidane,c818c4d9,La Liga 2
551,Elady Zorrilla,ESP,"MF,FW",Tenerife,33-179,1990,5.7,0.88,0.53,0.35,0.18,0.35,0.18,1.40,12.5,1.23,1.58,0.18,1.40,0.53,1.40,0.88,0.00,https://fbref.com/en/players/8862695f/Elady-Zorrilla,8862695f,La Liga 2
552,Andoni Zubiaurre,ESP,GK,Eldense,27-035,1996,10.0,0.10,0.00,0.10,0.00,0.00,0.10,0.20,50.0,0.10,0.00,0.00,0.00,0.10,0.20,0.40,0.00,https://fbref.com/en/players/cba84991/Andoni-Zubiaurre,cba84991,La Liga 2
553,Dario Đumić,BIH,DF,Eldense,31-343,1992,13.1,0.84,0.46,0.31,0.46,0.08,0.15,0.46,33.3,0.31,0.84,0.69,0.15,0.84,1.68,3.13,0.00,https://fbref.com/en/players/c575919f/Dario-Djumic,c575919f,La Liga 2
554,Uroš Đurđević,MNE,FW,Sporting Gijón,29-312,1994,12.4,0.73,0.32,0.32,0.32,0.08,0.56,0.89,63.6,0.32,0.56,0.00,0.56,0.16,0.89,0.97,0.00,https://fbref.com/en/players/d49b243a/Uros-Djurdjevic,d49b243a,La Liga 2
