Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Player Link_,Player ID_,Competition
375,Pau Navarro,ESP,DF,Villarreal B,18-258,2005,0.5,16.0,10.0,6.00,2.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,https://fbref.com/en/players/3171351c/Pau-Navarro,3171351c,La Liga 2
376,Raúl Navarro,ESP,DF,Burgos,29-335,1994,12.3,38.0,28.0,9.76,0.33,0.00,0.08,1.95,9.43,0.00,0.00,0.00,0.00,27.3,0.33,0.98,https://fbref.com/en/players/51e6bc67/Raul-Navarro,51e6bc67,La Liga 2
377,Sergio Navarro,ESP,MF,Leganés,22-326,2001,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,https://fbref.com/en/players/8bac5686/Sergio-Navarro,8bac5686,La Liga 2
378,Yvan Neyou,CMR,MF,Leganés,27-005,1997,15.2,49.8,48.4,1.25,1.12,0.00,0.33,0.72,0.00,0.13,0.13,0.00,0.00,42.2,0.20,0.26,https://fbref.com/en/players/0ad37003/Yvan-Neyou,0ad37003,La Liga 2
379,Nieto,ESP,FW,FC Andorra,25-285,1998,9.6,20.6,19.2,1.35,0.21,0.10,0.10,0.21,0.21,0.00,0.00,0.00,0.00,15.0,0.10,0.52,https://fbref.com/en/players/3afeb49f/Nieto,3afeb49f,La Liga 2
380,Carlos Nieto,ESP,DF,Zaragoza,27-247,1996,4.3,50.2,40.9,8.84,0.70,0.00,0.23,3.95,8.14,0.00,0.00,0.00,0.00,35.3,0.47,0.70,https://fbref.com/en/players/91738147/Carlos-Nieto,91738147,La Liga 2
381,Juanjo Nieto,ESP,"DF,FW",Huesca,29-097,1994,11.4,43.9,35.0,8.95,0.88,0.09,0.53,1.75,8.07,0.00,0.00,0.00,0.00,32.8,0.00,0.61,https://fbref.com/en/players/b4511ba0/Juanjo-Nieto,b4511ba0,La Liga 2
382,Fernando Niño,ESP,FW,Burgos,23-076,2000,13.3,19.2,18.7,0.45,0.00,0.08,0.08,0.45,0.00,0.00,0.00,0.00,0.00,13.3,0.08,0.53,https://fbref.com/en/players/81d5c497/Fernando-Nino,81d5c497,La Liga 2
383,Núñez,ESP,DF,Amorebieta,23-185,2000,15.2,60.8,47.4,13.3,1.05,0.00,0.07,4.21,12.2,0.00,0.00,0.00,0.00,47.8,0.13,1.12,https://fbref.com/en/players/b7b6ff9b/Nunez,b7b6ff9b,La Liga 2
384,Allan Nyom,CMR,DF,Leganés,35-243,1988,12.9,46.5,35.2,11.3,1.09,0.08,0.16,1.71,10.2,0.00,0.00,0.00,0.00,37.0,0.00,0.54,https://fbref.com/en/players/97572117/Allan-Nyom,97572117,La Liga 2
385,Samuel Obeng,GHA,FW,Huesca,26-238,1997,16.2,11.2,10.6,0.49,0.06,0.00,0.12,0.49,0.00,0.00,0.00,0.00,0.00,6.36,0.12,0.37,https://fbref.com/en/players/6b846bd8/Samuel-Obeng,6b846bd8,La Liga 2
386,Koldo Obieta,ESP,FW,Alcorcón,30-092,1993,6.8,25.3,24.0,1.18,0.00,0.00,0.29,0.29,0.00,0.00,0.00,0.00,0.00,15.4,0.15,1.32,https://fbref.com/en/players/83a71a51/Koldo-Obieta,83a71a51,La Liga 2
387,Dani Ojeda,ESP,"MF,FW",Burgos,29-036,1994,14.3,34.6,33.0,1.47,0.28,0.07,0.21,1.61,0.77,0.42,0.07,0.00,0.00,27.5,0.14,1.19,https://fbref.com/en/players/375a669e/Dani-Ojeda,375a669e,La Liga 2
388,Lander Olaetxea,ESP,"MF,DF",Albacete,30-271,1993,17.3,46.2,44.4,1.56,1.10,0.06,0.23,0.23,0.46,0.00,0.00,0.00,0.00,36.5,0.29,0.75,https://fbref.com/en/players/df80c321/Lander-Olaetxea,df80c321,La Liga 2
389,Brian Oliván,ESP,DF,Espanyol,29-282,1994,16.5,49.3,38.4,10.5,1.09,0.00,0.30,5.94,8.36,1.03,0.24,0.42,0.00,32.9,0.36,1.70,https://fbref.com/en/players/a3e4bf46/Brian-Olivan,a3e4bf46,La Liga 2
390,Kiko Olivas,ESP,DF,Cartagena,35-140,1988,5.0,42.8,37.6,5.00,3.60,0.20,0.00,0.00,0.40,0.00,0.00,0.00,0.00,36.6,0.20,0.40,https://fbref.com/en/players/72b07a9c/Kiko-Olivas,72b07a9c,La Liga 2
391,Lucas Oliveira Rosa,BRA,"DF,MF",Valladolid,23-280,2000,8.0,51.8,43.9,7.88,0.63,0.00,0.00,2.88,7.25,0.00,0.00,0.00,0.00,39.1,0.00,1.75,https://fbref.com/en/players/5132b92c/Lucas-Oliveira-Rosa,5132b92c,La Liga 2
392,Cedric Omoigui,NGA,FW,Racing Sant,29-058,1994,0.2,20.0,20.0,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,5.00,https://fbref.com/en/players/29fa334d/Cedric-Omoigui,29fa334d,La Liga 2
393,Javier Ontiveros,ESP,MF,Villarreal B,26-121,1997,17.2,48.7,44.3,4.01,1.34,0.99,0.76,4.30,0.58,2.09,0.29,0.23,0.00,34.3,0.35,1.74,https://fbref.com/en/players/a83d8b0c/Javier-Ontiveros,a83d8b0c,La Liga 2
394,Jandro Orellana,ESP,MF,FC Andorra,23-154,2000,7.7,58.2,54.9,3.12,2.08,0.13,0.52,1.17,0.52,0.52,0.13,0.00,0.00,51.3,0.13,0.39,https://fbref.com/en/players/693e93f1/Jandro-Orellana,693e93f1,La Liga 2
395,Ekhiotz Orobio,ESP,FW,CD Mirandés,21-248,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/00c963e8/Ekhiotz-Orobio,00c963e8,La Liga 2
396,Arnau Ortiz,ESP,"MF,FW",Eldense,22-071,2001,3.0,25.3,24.7,0.33,0.00,0.00,0.33,0.67,0.00,0.33,0.00,0.00,0.00,21.3,0.33,0.67,https://fbref.com/en/players/48da0ff0/Arnau-Ortiz,48da0ff0,La Liga 2
397,Alfredo Ortuño,ESP,FW,Cartagena,32-352,1991,15.7,18.3,17.5,0.70,0.00,0.06,0.06,0.51,0.00,0.00,0.00,0.00,0.00,10.4,0.13,0.45,https://fbref.com/en/players/b5077003/Alfredo-Ortuno,b5077003,La Liga 2
398,Juanto Ortuño,ESP,FW,Eldense,31-331,1992,9.3,20.1,18.2,1.83,0.00,0.11,0.54,0.00,0.22,0.00,0.00,0.00,0.00,14.4,0.11,0.43,https://fbref.com/en/players/78cd5130/Juanto-Ortuno,78cd5130,La Liga 2
399,Sergio Ortuño,ESP,MF,Eldense,24-312,1999,19.6,58.2,56.0,1.94,1.48,0.00,0.41,2.14,0.10,0.31,0.05,0.10,0.00,48.0,0.31,0.87,https://fbref.com/en/players/6b992837/Sergio-Ortuno,6b992837,La Liga 2
400,Antonio Pacheco,ESP,MF,Albacete,22-005,2002,3.4,67.4,66.5,0.88,0.29,0.00,0.29,1.18,0.59,0.00,0.00,0.00,0.00,57.9,0.00,0.88,https://fbref.com/en/players/fdbe95bc/Antonio-Pacheco,fdbe95bc,La Liga 2
401,Fernando Pacheco,ESP,GK,Espanyol,31-235,1992,21.0,29.8,21.7,8.05,2.19,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,22.8,0.05,0.05,https://fbref.com/en/players/97852360/Fernando-Pacheco,97852360,La Liga 2
402,Javi Pamies,ESP,"DF,MF",Elche,20-297,2003,0.1,40.0,30.0,10.0,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,30.0,0.00,0.00,https://fbref.com/en/players/b2008684/Javi-Pamies,b2008684,La Liga 2
403,Diego Pampín,ESP,DF,FC Andorra,23-299,2000,14.7,73.5,62.1,11.4,1.70,0.07,0.20,2.52,9.39,0.27,0.14,0.00,0.00,62.4,0.07,1.22,https://fbref.com/en/players/c748a0b2/Diego-Pampin,c748a0b2,La Liga 2
404,Alexandru Pașcanu,ROU,DF,Sporting Gijón,25-102,1998,13.5,48.4,38.0,10.0,1.48,0.00,0.30,1.56,8.52,0.00,0.00,0.00,0.00,35.6,0.37,0.74,https://fbref.com/en/players/9c748401/Alexandru-Pascanu,9c748401,La Liga 2
405,Pascu,ESP,FW,Villarreal B,20-274,2003,16.2,20.7,19.1,1.42,0.00,0.31,0.12,0.19,0.00,0.00,0.00,0.00,0.00,15.3,0.19,0.80,https://fbref.com/en/players/a2d9cf74/Pascu,a2d9cf74,La Liga 2
406,Alex Pastor,ESP,DF,FC Andorra,24-099,1999,4.4,69.3,66.1,2.95,2.27,0.00,0.45,0.68,0.23,0.00,0.00,0.00,0.00,61.1,0.23,0.68,https://fbref.com/en/players/2bf90480/Alex-Pastor,2bf90480,La Liga 2
407,Paulino,ESP,"MF,FW",Oviedo,26-195,1997,8.0,42.4,39.5,2.88,1.25,0.00,0.75,5.25,0.50,1.13,0.50,0.50,0.00,31.1,0.00,1.13,https://fbref.com/en/players/f20fce1b/Paulino,f20fce1b,La Liga 2
408,Heber Pena,ESP,"FW,MF",Racing Ferrol,33-357,1990,11.3,30.1,24.8,5.31,1.42,0.09,0.44,9.29,0.62,3.27,0.71,1.95,0.00,17.4,0.00,1.24,https://fbref.com/en/players/a229c6e7/Heber-Pena,a229c6e7,La Liga 2
409,Peque,ESP,"MF,FW",Racing Sant,21-096,2002,14.5,31.9,30.1,1.52,0.07,0.48,0.07,0.07,0.00,0.00,0.00,0.00,0.00,25.4,0.28,0.97,https://fbref.com/en/players/cb971b4f/Peque,cb971b4f,La Liga 2
410,Luis Perea,ESP,MF,Leganés,26-136,1997,8.0,27.8,27.0,0.75,0.75,0.00,0.25,0.13,0.00,0.00,0.00,0.00,0.00,19.6,0.00,0.25,https://fbref.com/en/players/8dc6dbb3/Luis-Perea,8dc6dbb3,La Liga 2
411,Hugo Perez,ESP,DF,Villarreal B,21-023,2002,1.8,43.9,38.3,5.56,3.33,0.00,1.11,0.56,0.00,0.00,0.00,0.00,0.00,37.8,0.00,0.00,https://fbref.com/en/players/7cfbe2c9/Hugo-Perez,7cfbe2c9,La Liga 2
412,Javi Pérez,ESP,MF,Alcorcón,28-147,1995,1.9,27.4,25.8,1.05,0.53,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.6,0.53,0.53,https://fbref.com/en/players/703962e1/Javi-Perez,703962e1,La Liga 2
413,Luis Pérez,ESP,DF,Valladolid,28-338,1995,19.6,58.2,47.9,10.1,0.92,0.00,0.46,4.64,9.18,0.00,0.00,0.00,0.00,44.5,0.20,0.87,https://fbref.com/en/players/b7c04927/Luis-Perez,b7c04927,La Liga 2
414,Alex Petxa,ESP,DF,FC Andorra,26-336,1997,11.8,63.7,54.7,8.81,1.78,0.25,0.34,1.69,7.03,0.00,0.00,0.00,0.00,53.4,0.17,0.93,https://fbref.com/en/players/97d08e60/Alex-Petxa,97d08e60,La Liga 2
415,Piña,ESP,DF,Eldense,29-070,1994,14.1,37.1,35.2,1.84,1.56,0.00,0.14,0.00,0.21,0.00,0.00,0.00,0.00,28.6,0.07,0.14,https://fbref.com/en/players/bf02db92/Pina,bf02db92,La Liga 2
416,Óscar Plano,ESP,"FW,MF",Elche,32-331,1991,12.2,32.8,31.9,0.57,0.25,0.16,0.08,1.31,0.08,0.00,0.00,0.00,0.00,24.7,0.33,1.15,https://fbref.com/en/players/7c388b20/Oscar-Plano,7c388b20,La Liga 2
417,Carlos Pomares Rayo,ESP,"DF,FW",Oviedo,31-034,1992,1.0,68.0,60.0,7.00,0.00,0.00,0.00,7.00,7.00,0.00,0.00,0.00,0.00,41.0,1.00,1.00,https://fbref.com/en/players/43742e87/Carlos-Pomares-Rayo,43742e87,La Liga 2
418,Jorge Pombo,ESP,MF,Racing Sant,29-320,1994,0.2,70.0,70.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.0,0.00,0.00,https://fbref.com/en/players/0a8bcb23/Jorge-Pombo,0a8bcb23,La Liga 2
419,Francisco Portillo,ESP,"MF,FW",Leganés,33-209,1990,7.7,55.6,49.2,5.58,1.04,0.13,0.00,4.16,0.39,3.25,1.56,1.17,0.00,45.2,0.78,0.78,https://fbref.com/en/players/8e010ff4/Francisco-Portillo,8e010ff4,La Liga 2
420,Sergio Postigo,ESP,DF,Levante,35-065,1988,14.8,45.6,43.0,2.50,2.36,0.07,0.47,0.00,0.07,0.00,0.00,0.00,0.00,39.1,0.07,0.47,https://fbref.com/en/players/474ecac8/Sergio-Postigo,474ecac8,La Liga 2
421,Gaëtan Poussin,FRA,GK,Zaragoza,24-360,1999,2.3,34.8,19.1,15.7,6.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.0,0.00,0.00,https://fbref.com/en/players/c252c705/Gaetan-Poussin,c252c705,La Liga 2
422,Darío Poveda,ESP,FW,Leganés,26-301,1997,0.7,22.9,22.9,0.00,0.00,0.00,0.00,1.43,0.00,0.00,0.00,0.00,0.00,14.3,0.00,0.00,https://fbref.com/en/players/cbdf7d5c/Dario-Poveda,cbdf7d5c,La Liga 2
423,Manuel Pozo,ESP,FW,Valladolid,22-027,2001,0.7,32.9,32.9,0.00,0.00,0.00,0.00,1.43,0.00,0.00,0.00,0.00,0.00,27.1,0.00,1.43,https://fbref.com/en/players/35440884/Manuel-Pozo,35440884,La Liga 2
424,Javi Puado,ESP,"MF,FW",Espanyol,25-228,1998,15.8,26.6,25.6,0.89,0.13,0.19,0.19,1.20,0.38,0.13,0.00,0.00,0.00,20.8,0.13,0.38,https://fbref.com/en/players/2683eda7/Javi-Puado,2683eda7,La Liga 2
425,Jorge Pulido,ESP,DF,Huesca,32-275,1991,15.9,45.6,42.8,2.83,2.14,0.06,0.06,0.31,0.06,0.00,0.00,0.00,0.00,38.7,0.00,0.13,https://fbref.com/en/players/978cd030/Jorge-Pulido,978cd030,La Liga 2
426,Ruben Pulido Peñas,ESP,DF,Huesca,23-128,2000,5.8,52.8,51.2,1.55,1.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.4,0.00,0.69,https://fbref.com/en/players/957251b2/Ruben-Pulido-Penas,957251b2,La Liga 2
427,Yacine Qasmi,MAR,FW,Eibar,33-005,1991,0.3,33.3,33.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,3.33,https://fbref.com/en/players/3b3cbebb/Yacine-Qasmi,3b3cbebb,La Liga 2
428,Dani Queipo,ESP,"MF,FW",Sporting Gijón,22-007,2002,3.0,40.7,40.0,0.67,0.00,0.00,0.33,3.00,0.00,0.67,0.33,0.00,0.00,29.3,0.00,2.33,https://fbref.com/en/players/1b2f8c73/Dani-Queipo,1b2f8c73,La Liga 2
429,Alberto Quiles,ESP,FW,Albacete,28-256,1995,11.4,21.1,20.3,0.61,0.09,0.09,0.00,0.44,0.00,0.00,0.00,0.00,0.00,14.9,0.18,0.96,https://fbref.com/en/players/25233d1b/Alberto-Quiles,25233d1b,La Liga 2
430,Alberto Quintana,ESP,DF,Valladolid,22-095,2001,2.8,58.6,53.6,4.64,4.29,0.00,0.36,0.00,0.36,0.00,0.00,0.00,0.00,50.4,0.36,0.00,https://fbref.com/en/players/317c5550/Alberto-Quintana,317c5550,La Liga 2
431,Luis Quintero,COL,"FW,MF",Amorebieta,19-088,2004,3.9,39.2,37.2,2.05,0.51,0.00,0.00,3.33,0.77,0.77,0.77,0.00,0.00,25.6,0.00,1.79,https://fbref.com/en/players/3e4ad648/Luis-Quintero,3e4ad648,La Liga 2
432,Xavi Quintillà,ESP,DF,Alcorcón,27-138,1996,8.3,53.7,40.6,12.9,2.05,0.00,1.20,5.30,8.67,2.17,0.60,1.57,0.00,41.2,0.24,0.48,https://fbref.com/en/players/84fb6aff/Xavi-Quintilla,84fb6aff,La Liga 2
433,Quique,ESP,FW,Eibar,33-237,1990,6.2,14.4,12.9,1.45,0.00,0.00,0.00,0.81,0.00,0.00,0.00,0.00,0.00,9.03,0.00,0.65,https://fbref.com/en/players/c966fce1/Quique,c966fce1,La Liga 2
434,Dani Raba,ESP,"MF,FW",Leganés,28-071,1995,13.7,34.5,28.2,5.91,1.61,0.44,0.15,3.65,1.02,2.34,1.17,0.73,0.00,22.3,0.36,1.82,https://fbref.com/en/players/ea6a7ab4/Dani-Raba,ea6a7ab4,La Liga 2
435,Yanis Rahmani,FRA,FW,Eibar,28-240,1995,6.2,27.4,26.6,0.48,0.16,0.00,0.00,1.61,0.16,0.16,0.00,0.00,0.00,20.3,0.32,0.65,https://fbref.com/en/players/f807f8b3/Yanis-Rahmani,f807f8b3,La Liga 2
436,Hugo Rama,ESP,MF,Oviedo,27-047,1996,0.5,44.0,40.0,4.00,2.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,34.0,0.00,0.00,https://fbref.com/en/players/f907df5b/Hugo-Rama,f907df5b,La Liga 2
437,Ramón,ESP,GK,CD Mirandés,24-029,1999,14.0,30.1,19.4,10.7,2.43,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,20.9,0.00,0.00,https://fbref.com/en/players/0cb5d404/Ramon,0cb5d404,La Liga 2
438,Ramon,BRA,DF,Espanyol,22-301,2001,5.0,43.2,35.6,7.20,0.20,0.00,0.20,6.60,6.60,0.40,0.20,0.00,0.00,29.2,0.40,1.40,https://fbref.com/en/players/fdf88bc0/Ramon,fdf88bc0,La Liga 2
439,Pablo Ramon,ESP,DF,CD Mirandés,22-192,2001,18.7,52.2,48.4,3.48,3.05,0.00,0.86,0.48,0.37,0.05,0.00,0.00,0.00,41.0,0.37,0.27,https://fbref.com/en/players/03cb6ca0/Pablo-Ramon,03cb6ca0,La Liga 2
440,Abraham Rando,ESP,DF,Villarreal B,22-187,2001,11.2,60.9,57.9,2.86,1.70,0.00,0.18,0.09,1.07,0.00,0.00,0.00,0.00,53.1,0.18,0.54,https://fbref.com/en/players/68c28f7e/Abraham-Rando,68c28f7e,La Liga 2
441,Nico Ratti,ITA,GK,FC Andorra,30-112,1993,7.0,59.7,53.3,6.43,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.1,0.00,0.00,https://fbref.com/en/players/ea294d3d/Nico-Ratti,ea294d3d,La Liga 2
442,Rebollo,ESP,GK,Zaragoza,24-029,1999,9.0,28.0,16.0,11.8,4.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.9,0.22,0.00,https://fbref.com/en/players/3c251970/Rebollo,3c251970,La Liga 2
443,Alberto Reina,ESP,MF,CD Mirandés,26-121,1997,13.9,49.4,46.4,2.73,1.65,0.14,0.43,1.73,0.07,0.72,0.29,0.22,0.00,38.8,0.22,0.43,https://fbref.com/en/players/dede3190/Alberto-Reina,dede3190,La Liga 2
444,Daniel Requena,ESP,"MF,FW",Villarreal B,19-330,2004,8.1,48.9,46.2,2.72,1.60,0.25,0.37,0.49,0.12,0.86,0.00,0.00,0.00,41.1,0.00,0.99,https://fbref.com/en/players/34d29ab9/Daniel-Requena,34d29ab9,La Liga 2
445,Oriol Rey,ESP,MF,Levante,25-317,1998,18.9,51.2,49.7,1.22,1.16,0.11,0.26,0.32,0.00,0.05,0.00,0.00,0.00,43.7,0.21,1.06,https://fbref.com/en/players/e8a0d2f7/Oriol-Rey,e8a0d2f7,La Liga 2
446,Nico Ribaudo,ESP,"MF,FW",Espanyol,22-272,2001,10.2,36.8,30.6,6.08,1.47,0.20,0.20,4.61,0.00,3.63,1.47,0.98,0.00,28.4,0.10,0.29,https://fbref.com/en/players/ce8039aa/Nico-Ribaudo,ce8039aa,La Liga 2
447,Manuel Rico,ESP,MF,Huesca,21-007,2003,1.2,35.0,33.3,0.83,0.00,0.83,0.00,0.00,0.00,0.83,0.00,0.00,0.00,25.8,0.83,0.83,https://fbref.com/en/players/9a0fa401/Manuel-Rico,9a0fa401,La Liga 2
448,Mikel Rico,ESP,MF,Cartagena,39-065,1984,5.2,51.0,49.2,1.54,0.96,0.00,0.77,1.35,0.00,0.00,0.00,0.00,0.00,42.5,0.19,1.35,https://fbref.com/en/players/def69cd0/Mikel-Rico,def69cd0,La Liga 2
449,Lucas Ricoy,ESP,DF,Burgos,20-355,2003,0.2,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,https://fbref.com/en/players/ef6dfa07/Lucas-Ricoy,ef6dfa07,La Liga 2
450,Óscar Rivas,ESP,"MF,DF",Alcorcón,23-287,2000,9.2,36.1,33.9,2.07,0.65,0.00,0.43,0.11,0.33,0.00,0.00,0.00,0.00,27.5,0.11,0.33,https://fbref.com/en/players/d0ef8835/Oscar-Rivas,d0ef8835,La Liga 2
451,Cristian Rivera,ESP,MF,Sporting Gijón,26-183,1997,7.4,56.2,54.9,1.35,1.22,0.54,0.27,0.41,0.14,0.00,0.00,0.00,0.00,48.6,0.00,0.81,https://fbref.com/en/players/8ef81d2d/Cristian-Rivera,8ef81d2d,La Liga 2
452,Rober,ESP,DF,Sporting Gijón,28-326,1995,18.5,59.1,56.9,1.95,1.78,0.05,0.76,0.05,0.11,0.00,0.00,0.00,0.00,50.4,0.22,0.27,https://fbref.com/en/players/c00097d2/Rober,c00097d2,La Liga 2
453,Álvaro Rodríguez,ESP,DF,Albacete,29-170,1994,8.0,63.6,48.6,14.8,1.13,0.13,0.38,6.75,13.6,0.00,0.00,0.00,0.00,44.8,0.25,1.38,https://fbref.com/en/players/fe73c4e1/Alvaro-Rodriguez,fe73c4e1,La Liga 2
454,Ángel Rodríguez,ESP,FW,Tenerife,36-257,1987,10.4,16.3,15.4,0.87,0.00,0.00,0.19,0.38,0.10,0.00,0.00,0.00,0.00,12.0,0.10,0.67,https://fbref.com/en/players/8cfc2f69/Angel-Rodriguez,8cfc2f69,La Liga 2
455,Enol Rodríguez,ESP,FW,Oviedo,22-164,2001,0.1,30.0,20.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.0,0.00,0.00,https://fbref.com/en/players/c666073a/Enol-Rodriguez,c666073a,La Liga 2
456,Rayco Rodríguez Medina,ESP,"FW,MF",Amorebieta,27-045,1996,8.2,30.5,29.3,0.85,0.00,0.00,0.61,3.29,0.00,0.85,0.24,0.12,0.00,20.1,0.37,0.85,https://fbref.com/en/players/7039121a/Rayco-Rodriguez-Medina,7039121a,La Liga 2
457,Riki Rodríguez,ESP,MF,Albacete,26-105,1997,20.6,51.0,49.5,1.36,1.26,0.15,0.58,0.87,0.05,0.05,0.05,0.00,0.00,42.2,0.15,0.83,https://fbref.com/en/players/4a75b7ee/Riki-Rodriguez,4a75b7ee,La Liga 2
458,Víctor Rofino,ESP,DF,Valladolid,21-164,2002,1.0,38.0,37.0,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.0,0.00,1.00,https://fbref.com/en/players/98244f88/Victor-Rofino,98244f88,La Liga 2
459,Leonardo Román,ESP,GK,Oviedo,23-186,2000,21.0,29.0,18.7,10.2,3.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,22.0,0.00,0.00,https://fbref.com/en/players/924ff27e/Leonardo-Roman,924ff27e,La Liga 2
460,San Román,ESP,GK,Elche,26-178,1997,14.0,31.3,23.1,8.14,2.21,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,22.6,0.07,0.07,https://fbref.com/en/players/f08ccd2d/San-Roman,f08ccd2d,La Liga 2
461,Álvaro Romero,ESP,"MF,FW",Tenerife,27-241,1996,0.7,28.6,28.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.4,0.00,1.43,https://fbref.com/en/players/f9a53c29/Alvaro-Romero,f9a53c29,La Liga 2
462,Carlos Romero,ESP,"DF,MF",Villarreal B,22-071,2001,9.0,51.2,44.3,6.78,1.67,0.11,0.56,2.33,4.22,0.89,0.11,0.00,0.00,40.1,0.11,0.89,https://fbref.com/en/players/23cbf863/Carlos-Romero,23cbf863,La Liga 2
463,Iván Romero,ESP,"FW,MF",Levante,22-273,2001,4.8,18.5,18.5,0.00,0.00,0.00,0.21,0.63,0.00,0.00,0.00,0.00,0.00,14.4,0.00,0.83,https://fbref.com/en/players/2fbe6af0/Ivan-Romero,2fbe6af0,La Liga 2
464,Diego Rosales,ESP,DF,CD Mirandés,20-254,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/ad6fe3f0/Diego-Rosales,ad6fe3f0,La Liga 2
465,Guillermo Rosas,ESP,"DF,MF",Sporting Gijón,23-236,2000,6.9,60.4,48.3,12.0,0.58,0.00,0.72,4.06,11.3,0.14,0.14,0.00,0.00,48.3,0.14,2.03,https://fbref.com/en/players/21d5cdc4/Guillermo-Rosas,21d5cdc4,La Liga 2
466,Rubén,ESP,DF,CD Mirandés,22-338,2001,14.7,42.7,33.5,8.98,0.20,0.00,0.14,4.29,8.78,0.00,0.00,0.00,0.00,28.9,0.27,1.02,https://fbref.com/en/players/35d4f151/Ruben,35d4f151,La Liga 2
467,Waldo Rubio,ESP,"MF,FW",Tenerife,28-144,1995,10.2,46.9,43.1,3.24,0.00,0.49,0.69,5.49,1.86,1.37,0.59,0.29,0.00,29.6,0.49,1.86,https://fbref.com/en/players/ccaa5728/Waldo-Rubio,ccaa5728,La Liga 2
468,Jesús Ruiz,ESP,GK,Alcorcón,26-353,1997,18.0,34.3,23.3,10.9,3.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,25.9,0.11,0.00,https://fbref.com/en/players/e999605d/Jesus-Ruiz,e999605d,La Liga 2
469,Víctor Ruiz,ESP,DF,Espanyol,34-348,1989,1.0,92.0,89.0,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.0,2.00,0.00,https://fbref.com/en/players/b3dc6eca/Victor-Ruiz,b3dc6eca,La Liga 2
470,Juan Sabater,,MF,Cartagena,,,0.5,,,,,,,0.00,,,,,,,,,https://fbref.com/en/players/a14c6a53/Juan-Sabater,a14c6a53,La Liga 2
471,Jorge Sáenz,ESP,DF,Leganés,27-052,1996,15.2,49.5,47.7,1.71,1.58,0.00,0.07,0.00,0.13,0.00,0.00,0.00,0.00,38.0,0.07,0.20,https://fbref.com/en/players/bfca375c/Jorge-Saenz,bfca375c,La Liga 2
472,Íñigo Sainz Maza,ESP,MF,Racing Sant,25-206,1998,12.1,31.5,30.8,0.66,0.66,0.08,0.17,0.50,0.00,0.00,0.00,0.00,0.00,26.0,0.00,0.91,https://fbref.com/en/players/7bbacdc4/Inigo-Sainz-Maza,7bbacdc4,La Liga 2
473,Sala,ESP,FW,Valladolid,20-243,2003,1.8,20.0,18.9,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.6,0.00,0.56,https://fbref.com/en/players/3b68a682/Sala,3b68a682,La Liga 2
474,Eddie Salcedo,ITA,"FW,MF",Eldense,22-099,2001,3.1,22.6,21.3,0.97,0.32,0.00,0.00,0.65,0.00,0.32,0.00,0.00,0.00,13.2,0.32,1.29,https://fbref.com/en/players/0489bb30/Eddie-Salcedo,0489bb30,La Liga 2
475,José Salinas,ESP,"DF,MF",Elche,23-100,2000,3.5,39.7,31.1,8.57,0.29,0.00,0.00,3.43,8.29,0.00,0.00,0.00,0.00,30.3,0.00,2.29,https://fbref.com/en/players/2c82c766/Jose-Salinas,2c82c766,La Liga 2
