Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Player Link_,Player ID_,Competition
514,Jerry St. Juste,NED,DF,Sporting CP,25,1996,10.1,0.10,0.69,0.10,14.3,0.69,0.10,0.14,1.00,17.4,0.00,0.00,0.00,0.07,0.07,0.09,0.03,0.03,https://fbref.com/en/players/90339309/Jerry-St-Juste,90339309,Primeira Liga
515,Filip Stevanovic,SRB,"FW,MF",Santa Clara,19,2002,1.7,0.00,2.35,1.18,50.0,2.38,1.19,0.00,0.00,21.5,1.18,0.00,0.00,0.12,0.12,0.06,-0.12,-0.12,https://fbref.com/en/players/50f823d3/Filip-Stevanovic,50f823d3,Primeira Liga
516,Habib sylla,CIV,DF,Chaves,23,1999,6.9,0.00,0.43,0.00,0.0,0.44,0.00,0.00,,25.5,0.00,0.00,0.00,0.01,0.01,0.04,-0.01,-0.01,https://fbref.com/en/players/0a17a7af/Habib-sylla,0a17a7af,Primeira Liga
517,Morlaye Sylla,GUI,"FW,MF",Arouca,24,1998,25.3,0.16,1.42,0.43,30.6,1.42,0.43,0.03,0.09,26.0,0.04,0.12,0.12,0.17,0.08,0.06,-0.02,-0.04,https://fbref.com/en/players/81408674/Morlaye-Sylla,81408674,Primeira Liga
518,Kyosuke Tagawa,JPN,FW,Santa Clara,23,1999,13.2,0.15,0.98,0.38,38.5,0.98,0.38,0.15,0.40,16.3,0.00,0.00,0.00,0.12,0.12,0.13,0.03,0.03,https://fbref.com/en/players/37d01ca3/Kyosuke-Tagawa,37d01ca3,Primeira Liga
519,Afonso Taira,POR,MF,Casa Pia,30,1992,23.3,0.00,0.56,0.09,15.4,0.56,0.09,0.00,0.00,25.2,0.00,0.00,0.00,0.02,0.02,0.03,-0.02,-0.02,https://fbref.com/en/players/d5696a58/Afonso-Taira,d5696a58,Primeira Liga
520,Mateo Tanlongo,ARG,MF,Sporting CP,18,2003,1.6,0.00,1.25,0.63,50.0,1.28,0.64,0.00,0.00,17.6,0.00,0.00,0.00,0.13,0.13,0.08,-0.13,-0.13,https://fbref.com/en/players/90def3ab/Mateo-Tanlongo,90def3ab,Primeira Liga
521,Mehdi Taremi,IRN,FW,Porto,30,1992,29.0,0.76,3.03,1.41,46.6,3.03,1.41,0.17,0.37,15.5,0.10,0.24,0.28,0.69,0.48,0.16,0.07,0.04,https://fbref.com/en/players/4c2a5d34/Mehdi-Taremi,4c2a5d34,Primeira Liga
522,David Tavares,CPV,"MF,FW",Famalicão,23,1999,0.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/70bc68ef/David-Tavares,70bc68ef,Primeira Liga
523,Heriberto Tavares,POR,"MF,FW",Famalicão,25,1997,2.4,0.00,2.08,1.25,60.0,2.06,1.24,0.00,0.00,20.9,0.00,0.00,0.00,0.08,0.08,0.03,-0.08,-0.08,https://fbref.com/en/players/2d9f280e/Heriberto-Tavares,2d9f280e,Primeira Liga
524,Martim Tavares,POR,"FW,MF",Boavista,18,2003,4.0,0.50,1.25,0.75,60.0,1.25,0.75,0.40,0.67,6.1,0.00,0.00,0.00,0.40,0.40,0.32,0.10,0.10,https://fbref.com/en/players/e5499085/Martim-Tavares,e5499085,Primeira Liga
525,Duplexe Tchamba,CMR,DF,Casa Pia,24,1998,4.3,0.00,1.16,0.00,0.0,1.16,0.00,0.00,,16.3,0.00,0.00,0.00,0.05,0.05,0.04,-0.05,-0.05,https://fbref.com/en/players/75926036/Duplexe-Tchamba,75926036,Primeira Liga
526,João Teixeira,POR,MF,Chaves,28,1994,30.4,0.16,2.47,0.66,26.7,2.47,0.66,0.04,0.15,26.3,0.49,0.07,0.13,0.22,0.12,0.05,-0.06,-0.02,https://fbref.com/en/players/473f0f03/Joao-Teixeira,473f0f03,Primeira Liga
527,André Teles,POR,MF,Marítimo,25,1997,0.7,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/5363c7e7/Andre-Teles,5363c7e7,Primeira Liga
528,Casper Tengstedt,DEN,"FW,MF",Benfica,22,2000,0.3,0.00,3.33,3.33,100.0,3.75,3.75,0.00,0.00,16.8,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,https://fbref.com/en/players/ff2fb007/Casper-Tengstedt,ff2fb007,Primeira Liga
529,Nigel Thomas,NED,"FW,MF",Paços,21,2001,22.5,0.18,2.27,0.84,37.3,2.26,0.84,0.08,0.21,23.7,0.22,0.00,0.00,0.14,0.14,0.06,0.04,0.04,https://fbref.com/en/players/982cec7f/Nigel-Thomas,982cec7f,Primeira Liga
530,Pedro Tiba,POR,MF,Gil Vicente FC,33,1988,13.9,0.07,2.01,0.50,25.0,2.01,0.50,0.04,0.14,23.7,0.00,0.00,0.00,0.10,0.10,0.05,-0.03,-0.03,https://fbref.com/en/players/2e594b84/Pedro-Tiba,2e594b84,Primeira Liga
531,Bastien Toma,SUI,MF,Paços,23,1999,4.8,0.00,2.08,0.21,10.0,2.09,0.21,0.00,0.00,25.2,0.00,0.00,0.00,0.10,0.10,0.05,-0.10,-0.10,https://fbref.com/en/players/8321285a/Bastien-Toma,8321285a,Primeira Liga
532,Vítor Tormena,BRA,DF,Braga,26,1996,26.1,0.04,0.57,0.27,46.7,0.58,0.27,0.07,0.14,10.2,0.00,0.00,0.00,0.06,0.06,0.11,-0.02,-0.02,https://fbref.com/en/players/ed1cc44a/Vitor-Tormena,ed1cc44a,Primeira Liga
533,Mamadou Tounkara,FRA,DF,Vitória,20,2001,11.6,0.00,0.17,0.09,50.0,0.17,0.09,0.00,0.00,9.5,0.00,0.00,0.00,0.02,0.02,0.11,-0.02,-0.02,https://fbref.com/en/players/9e36001b/Mamadou-Tounkara,9e36001b,Primeira Liga
534,Francisco Trincão,POR,"MF,FW",Sporting CP,22,1999,24.5,0.41,2.57,1.14,44.4,2.57,1.14,0.16,0.36,16.6,0.04,0.00,0.00,0.36,0.36,0.14,0.05,0.05,https://fbref.com/en/players/77e39b04/Francisco-Trincao,77e39b04,Primeira Liga
535,Matouš Trmal,CZE,GK,Marítimo,23,1998,6.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/393f7c58/Matous-Trmal,393f7c58,Primeira Liga
536,Manuel Ugarte Ribeiro,URU,MF,Sporting CP,21,2001,26.1,0.00,0.73,0.11,15.8,0.73,0.11,0.00,0.00,27.1,0.00,0.00,0.00,0.03,0.03,0.04,-0.03,-0.03,https://fbref.com/en/players/c9817014/Manuel-Ugarte-Ribeiro,c9817014,Primeira Liga
537,Zé Uilton,BRA,"FW,MF",Paços,30,1992,15.3,0.07,1.18,0.39,33.3,1.18,0.39,0.06,0.17,23.1,0.00,0.00,0.00,0.10,0.10,0.09,-0.03,-0.03,https://fbref.com/en/players/31737d6f/Ze-Uilton,31737d6f,Primeira Liga
538,Ukra,POR,"FW,MF",Rio Ave,34,1988,4.1,0.00,0.49,0.24,50.0,0.49,0.25,0.00,0.00,21.8,0.00,0.00,0.00,0.02,0.02,0.04,-0.02,-0.02,https://fbref.com/en/players/eb45e1d8/Ukra,eb45e1d8,Primeira Liga
539,Mateus Uribe,COL,MF,Porto,31,1991,27.3,0.15,1.06,0.22,20.7,1.06,0.22,0.07,0.33,17.6,0.07,0.07,0.07,0.17,0.11,0.11,-0.03,-0.04,https://fbref.com/en/players/b997c3de/Mateus-Uribe,b997c3de,Primeira Liga
540,Valdemir,BRA,MF,Marítimo,25,1997,13.5,0.07,1.41,0.44,31.6,1.41,0.44,0.05,0.17,29.1,0.00,0.00,0.00,0.04,0.04,0.03,0.03,0.03,https://fbref.com/en/players/82cca681/Valdemir,82cca681,Primeira Liga
541,Rodrigo Valente,POR,"MF,FW",Santa Clara,21,2001,1.1,0.00,2.73,0.00,0.0,2.84,0.00,0.00,,16.5,0.00,0.00,0.00,0.27,0.27,0.11,-0.27,-0.27,https://fbref.com/en/players/f27fee09/Rodrigo-Valente,f27fee09,Primeira Liga
542,João Valido,POR,GK,Arouca,22,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,https://fbref.com/en/players/beb1317c/Joao-Valido,beb1317c,Primeira Liga
543,Bruno Varela,CPV,GK,Vitória,27,1994,27.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/2bea06e0/Bruno-Varela,2bea06e0,Primeira Liga
544,Fernando Varela,CPV,DF,Casa Pia,34,1987,22.6,0.04,0.66,0.22,33.3,0.67,0.22,0.07,0.20,9.2,0.00,0.00,0.00,0.07,0.07,0.12,-0.03,-0.03,https://fbref.com/en/players/0990f2fb/Fernando-Varela,0990f2fb,Primeira Liga
545,Luciano Vega,ARG,"MF,FW",Marítimo,23,1999,2.1,0.00,1.90,0.48,25.0,1.94,0.48,0.00,0.00,16.1,0.00,0.00,0.00,0.14,0.14,0.07,-0.14,-0.14,https://fbref.com/en/players/e6428440/Luciano-Vega,e6428440,Primeira Liga
546,Danilo Veiga,POR,DF,Gil Vicente FC,19,2002,7.6,0.00,0.26,0.00,0.0,0.26,0.00,0.00,,12.5,0.00,0.00,0.00,0.01,0.01,0.07,-0.01,-0.01,https://fbref.com/en/players/cc094532/Danilo-Veiga,cc094532,Primeira Liga
547,Igor Vekič,SVN,GK,Paços,24,1998,9.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/fcc5a185/Igor-Vekic,fcc5a185,Primeira Liga
548,Bruno Ventura,POR,FW,Rio Ave,21,2001,1.1,0.00,1.82,0.00,0.0,1.87,0.00,0.00,,25.5,0.00,0.00,0.00,0.09,0.09,0.03,-0.09,-0.09,https://fbref.com/en/players/5c3cc27c/Bruno-Ventura,5c3cc27c,Primeira Liga
549,Lucas Veríssimo,BRA,DF,Benfica,27,1995,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/5eaf85b5/Lucas-Verissimo,5eaf85b5,Primeira Liga
550,Gabriel Veron,BRA,"MF,FW",Porto,19,2002,4.5,0.00,3.56,1.33,37.5,3.56,1.33,0.00,0.00,16.3,0.00,0.00,0.00,0.29,0.29,0.08,-0.29,-0.29,https://fbref.com/en/players/6bc49da7/Gabriel-Veron,6bc49da7,Primeira Liga
551,Jan Vertonghen,BEL,DF,Benfica,35,1987,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,https://fbref.com/en/players/ba23a904/Jan-Vertonghen,ba23a904,Primeira Liga
552,André Vidigal,POR,"FW,MF",Marítimo,23,1998,28.6,0.28,2.38,0.56,23.5,2.38,0.56,0.12,0.50,18.7,0.03,0.00,0.00,0.28,0.28,0.12,-0.00,-0.00,https://fbref.com/en/players/3f332394/Andre-Vidigal,3f332394,Primeira Liga
553,Gabriel Vieira,BRA,"FW,MF",Santa Clara,20,2002,24.4,0.20,2.46,0.70,28.3,2.46,0.70,0.07,0.24,22.3,0.16,0.04,0.08,0.26,0.20,0.08,-0.06,-0.04,https://fbref.com/en/players/63904ba9/Gabriel-Vieira,63904ba9,Primeira Liga
554,João Vigário,POR,DF,Paços,26,1995,0.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/9731ab71/Joao-Vigario,9731ab71,Primeira Liga
555,Mikel Villanueva,VEN,DF,Vitória,29,1993,28.2,0.04,0.32,0.07,22.2,0.32,0.07,0.11,0.50,9.2,0.00,0.00,0.00,0.04,0.04,0.12,-0.00,-0.00,https://fbref.com/en/players/65f90a76/Mikel-Villanueva,65f90a76,Primeira Liga
556,Bernardo Vital,POR,DF,Estoril,21,2000,25.1,0.00,0.16,0.00,0.0,0.16,0.00,0.00,,9.9,0.00,0.00,0.00,0.01,0.01,0.07,-0.01,-0.01,https://fbref.com/en/players/3264a506/Bernardo-Vital,3264a506,Primeira Liga
557,Vitinha,POR,FW,Braga,22,2000,12.2,0.57,3.93,1.64,41.7,3.94,1.64,0.15,0.35,15.5,0.00,0.00,0.00,0.50,0.50,0.13,0.07,0.07,https://fbref.com/en/players/74d4cec6/Vitinha,74d4cec6,Primeira Liga
558,Vitinho,BRA,"MF,FW",Arouca,22,2000,2.7,0.00,2.22,0.74,33.3,2.20,0.73,0.00,0.00,27.6,0.74,0.00,0.00,0.07,0.07,0.03,-0.07,-0.07,https://fbref.com/en/players/fa3bfda8/Vitinho,fa3bfda8,Primeira Liga
559,Paulo Vitor,BRA,"MF,DF",Rio Ave,23,1999,12.3,0.08,1.87,0.16,8.7,1.87,0.16,0.04,0.50,27.5,0.00,0.00,0.00,0.06,0.06,0.03,0.02,0.02,https://fbref.com/en/players/3ace4e2d/Paulo-Vitor,3ace4e2d,Primeira Liga
560,Steven Vitória,CAN,DF,Chaves,35,1987,29.4,0.24,0.82,0.20,25.0,0.82,0.20,0.08,0.33,15.5,0.03,0.17,0.20,0.21,0.05,0.06,0.03,0.02,https://fbref.com/en/players/9bc450e6/Steven-Vitoria,9bc450e6,Primeira Liga
561,Odisseas Vlachodimos,GRE,GK,Benfica,28,1994,34.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/03df04ff/Odisseas-Vlachodimos,03df04ff,Primeira Liga
562,Ilija Vukotić,MNE,MF,Boavista,23,1999,4.5,0.00,0.44,0.22,50.0,0.45,0.22,0.00,0.00,16.1,0.22,0.00,0.00,0.02,0.02,0.05,-0.02,-0.02,https://fbref.com/en/players/8ff37fd4/Ilija-Vukotic,8ff37fd4,Primeira Liga
563,Wagner,BRA,DF,Portimonense,23,1999,1.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/25b28b59/Wagner,25b28b59,Primeira Liga
564,Masaki Watai,JPN,"MF,FW",Boavista,23,1999,5.8,0.17,0.69,0.34,50.0,0.69,0.35,0.25,0.50,18.1,0.00,0.00,0.00,0.05,0.05,0.06,0.12,0.12,https://fbref.com/en/players/2cd947bb/Masaki-Watai,2cd947bb,Primeira Liga
565,Julian Weigl,GER,MF,Benfica,26,1995,0.6,0.00,1.67,0.00,0.0,1.55,0.00,0.00,,22.4,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,https://fbref.com/en/players/346d51d9/Julian-Weigl,346d51d9,Primeira Liga
566,Wendell,BRA,DF,Porto,29,1993,21.8,0.05,0.55,0.14,25.0,0.55,0.14,0.08,0.33,20.5,0.14,0.00,0.00,0.03,0.03,0.05,0.02,0.02,https://fbref.com/en/players/f9acca3a/Wendell,f9acca3a,Primeira Liga
567,Weverson,BRA,"DF,FW",Arouca,22,2000,0.8,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/b9829bf7/Weverson,b9829bf7,Primeira Liga
568,Willyan,BRA,"DF,MF",Portimonense,27,1995,4.0,0.00,1.00,0.50,50.0,1.00,0.50,0.00,0.00,14.6,0.00,0.00,0.00,0.03,0.03,0.02,-0.03,-0.03,https://fbref.com/en/players/577d7bf9/Willyan,577d7bf9,Primeira Liga
569,Bruno Wilson,POR,DF,Vizela,25,1996,22.8,0.00,0.53,0.13,25.0,0.53,0.13,0.00,0.00,9.4,0.00,0.00,0.00,0.05,0.05,0.10,-0.05,-0.05,https://fbref.com/en/players/965fc36d/Bruno-Wilson,965fc36d,Primeira Liga
570,Roan Wilson,CRC,MF,Gil Vicente FC,20,2002,1.3,0.00,0.77,0.00,0.0,0.77,0.00,0.00,,29.9,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,https://fbref.com/en/players/719300f2/Roan-Wilson,719300f2,Primeira Liga
571,Cláudio Winck,BRA,"DF,MF",Marítimo,28,1994,26.9,0.22,1.38,0.19,13.5,1.38,0.19,0.05,0.40,22.7,0.04,0.15,0.15,0.23,0.11,0.08,-0.00,-0.04,https://fbref.com/en/players/a71dc814/Claudio-Winck,a71dc814,Primeira Liga
572,Xadas,POR,"MF,FW",Marítimo,24,1997,26.3,0.11,2.81,0.99,35.1,2.81,0.99,0.04,0.12,27.0,0.38,0.00,0.04,0.16,0.13,0.05,-0.05,-0.02,https://fbref.com/en/players/4f182a8f/Xadas,4f182a8f,Primeira Liga
573,Abdul-Aziz Yakubu,GHA,FW,Rio Ave,23,1998,14.2,0.49,1.41,0.85,60.0,1.41,0.84,0.25,0.42,16.8,0.00,0.14,0.14,0.27,0.15,0.11,0.23,0.20,https://fbref.com/en/players/052ac6d5/Abdul-Aziz-Yakubu,052ac6d5,Primeira Liga
574,Roman Yaremchuk,UKR,FW,Benfica,26,1995,0.6,0.00,3.33,0.00,0.0,3.60,0.00,0.00,,14.7,0.00,0.00,0.00,0.17,0.17,0.07,-0.17,-0.17,https://fbref.com/en/players/cb641b9d/Roman-Yaremchuk,cb641b9d,Primeira Liga
575,Moses Yaw,GHA,MF,Arouca,23,1999,3.5,0.00,0.29,0.29,100.0,0.29,0.29,0.00,0.00,33.0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,https://fbref.com/en/players/70c739db/Moses-Yaw,70c739db,Primeira Liga
576,Zaydou Youssouf,FRA,MF,Famalicão,23,1999,23.8,0.08,1.01,0.25,25.0,1.01,0.25,0.08,0.33,25.1,0.00,0.00,0.00,0.05,0.05,0.05,0.03,0.03,https://fbref.com/en/players/e2f9bb5f/Zaydou-Youssouf,e2f9bb5f,Primeira Liga
577,Zarzana,ESP,FW,Marítimo,20,2002,3.2,0.00,1.56,0.31,20.0,1.56,0.31,0.00,0.00,,,0.00,0.00,,,,,,https://fbref.com/en/players/8ea1ee1d/Zarzana,8ea1ee1d,Primeira Liga
578,Ivan Zlobin,RUS,GK,Famalicão,25,1997,1.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/d8fe652c/Ivan-Zlobin,d8fe652c,Primeira Liga
579,Kévin Zohi,MLI,"FW,MF",Vizela,25,1996,10.0,0.20,2.60,0.90,34.6,2.60,0.90,0.08,0.22,17.4,0.00,0.00,0.00,0.26,0.26,0.10,-0.06,-0.06,https://fbref.com/en/players/775185ae/Kevin-Zohi,775185ae,Primeira Liga
580,Nermin Zolotić,BIH,DF,Casa Pia,29,1993,24.3,0.00,0.25,0.08,33.3,0.25,0.08,0.00,0.00,12.9,0.00,0.00,0.00,0.01,0.01,0.04,-0.01,-0.01,https://fbref.com/en/players/3b69e95f/Nermin-Zolotic,3b69e95f,Primeira Liga
581,Emilijus Zubas,LTU,GK,Arouca,32,1990,3.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/5635834c/Emilijus-Zubas,5635834c,Primeira Liga
