Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Player Link_,Player ID_,Competition
390,Vinicius Silvestre,BRA,GK,Portimonense,29-286,1994,14.0,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.0,0.21,0.00,0.00,0.00,0.00,0.00,0.71,0.07,https://fbref.com/en/players/1944518a/Vinicius-Silvestre,1944518a,Primeira Liga
391,David Simão,POR,MF,Arouca,33-238,1990,13.0,1.38,0.85,0.85,0.54,0.00,0.85,2.31,36.7,1.46,1.38,0.31,1.08,1.38,2.77,0.69,0.08,https://fbref.com/en/players/fcef3903/David-Simao,fcef3903,Primeira Liga
392,André Simões,POR,FW,Gil Vicente FC,20-144,2003,0.2,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.0,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/edc7be9d/Andre-Simoes,edc7be9d,Primeira Liga
393,Alexandre Miguel Barros Soares,POR,MF,Estoril,32-313,1991,2.8,3.21,1.43,0.71,2.14,0.36,1.43,2.14,66.7,0.71,0.71,0.36,0.36,1.07,4.29,1.07,0.00,https://fbref.com/en/players/ba0aead1/Alexandre-Miguel-Barros-Soares,ba0aead1,Primeira Liga
394,Samuel Soares,POR,GK,Benfica,21-207,2002,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,https://fbref.com/en/players/244ff834/Samuel-Soares,244ff834,Primeira Liga
395,Yuki Soma,JPN,"FW,MF",Casa Pia,26-317,1997,10.9,1.01,0.73,0.18,0.64,0.18,0.37,0.83,44.4,0.46,0.46,0.00,0.46,0.00,1.01,0.55,0.00,https://fbref.com/en/players/e997f52f/Yuki-Soma,e997f52f,Primeira Liga
396,Alberto Soro,ESP,"MF,FW",Vizela,24-305,1999,2.5,2.80,1.60,1.60,1.20,0.00,0.40,1.60,25.0,1.20,2.00,0.00,2.00,0.00,2.80,0.00,0.00,https://fbref.com/en/players/452c3055/Alberto-Soro,452c3055,Primeira Liga
397,Aloísio Souza Genézio,BRA,MF,Estrela,27-250,1996,7.8,2.05,1.41,0.64,1.03,0.38,1.15,3.72,31.0,2.56,1.28,0.13,1.15,1.67,3.72,1.03,0.00,https://fbref.com/en/players/7fbc31de/Aloisio-Souza-Genezio,7fbc31de,Primeira Liga
398,Hugo Souza,BRA,GK,Chaves,24-342,1999,12.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.08,https://fbref.com/en/players/c02e5af1/Hugo-Souza,c02e5af1,Primeira Liga
399,Jose Souza,POR,MF,Portimonense,22-213,2001,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,10.0,0.00,10.0,0.00,0.00,0.00,0.00,https://fbref.com/en/players/026fd257/Jose-Souza,026fd257,Primeira Liga
400,Jerry St. Juste,NED,DF,Sporting CP,27-081,1996,1.2,3.33,1.67,3.33,0.00,0.00,1.67,3.33,50.0,1.67,0.83,0.00,0.83,0.00,3.33,4.17,0.00,https://fbref.com/en/players/90339309/Jerry-St-Juste,90339309,Primeira Liga
401,Habib sylla,CIV,DF,Chaves,24-330,1999,2.2,1.36,0.45,0.91,0.45,0.00,0.00,0.00,,0.00,2.27,0.00,2.27,0.45,1.82,3.64,0.00,https://fbref.com/en/players/0a17a7af/Habib-sylla,0a17a7af,Primeira Liga
402,Morlaye Sylla,GUI,MF,Arouca,25-165,1998,13.0,1.77,1.08,0.46,0.85,0.46,0.92,2.15,42.9,1.23,1.31,0.08,1.23,1.23,3.00,0.69,0.00,https://fbref.com/en/players/81408674/Morlaye-Sylla,81408674,Primeira Liga
403,Talocha,POR,DF,Farense,34-131,1989,15.3,1.37,0.98,0.85,0.46,0.07,0.92,1.11,82.4,0.20,1.50,0.52,0.98,1.05,2.42,4.18,0.00,https://fbref.com/en/players/99454b60/Talocha,99454b60,Primeira Liga
404,Mehdi Taremi,IRN,FW,Porto,31-174,1992,12.9,1.63,1.16,0.62,0.62,0.39,0.62,1.40,44.4,0.78,0.93,0.16,0.78,0.54,2.17,1.32,0.00,https://fbref.com/en/players/4c2a5d34/Mehdi-Taremi,4c2a5d34,Primeira Liga
405,Heriberto Tavares,POR,"FW,MF",Estoril,26-323,1997,5.9,0.68,0.34,0.51,0.17,0.00,0.17,1.02,16.7,0.85,0.34,0.00,0.34,0.34,1.02,0.17,0.17,https://fbref.com/en/players/2d9f280e/Heriberto-Tavares,2d9f280e,Primeira Liga
406,Martim Tavares,POR,"FW,MF",Boavista,20-059,2003,1.6,0.00,0.00,0.00,0.00,0.00,0.00,1.25,0.0,1.25,1.88,1.25,0.63,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e5499085/Martim-Tavares,e5499085,Primeira Liga
407,Ronaldo Tavares,POR,FW,Estrela,26-170,1997,6.7,0.90,0.45,0.15,0.30,0.45,0.30,0.60,50.0,0.30,0.60,0.15,0.45,0.30,1.19,1.19,0.00,https://fbref.com/en/players/7408aba2/Ronaldo-Tavares,7408aba2,Primeira Liga
408,Duplexe Tchamba,CMR,"DF,FW",Casa Pia,25-182,1998,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,50.0,0.00,https://fbref.com/en/players/75926036/Duplexe-Tchamba,75926036,Primeira Liga
409,Casper Tengstedt,DEN,FW,Benfica,23-221,2000,4.1,1.22,0.49,0.00,0.98,0.24,0.73,1.22,60.0,0.49,0.49,0.00,0.49,0.00,1.22,0.49,0.00,https://fbref.com/en/players/ff2fb007/Casper-Tengstedt,ff2fb007,Primeira Liga
410,Pedro Tiba,POR,MF,Gil Vicente FC,35-130,1988,11.6,2.50,1.98,1.21,0.95,0.34,1.12,2.50,44.8,1.38,1.21,0.26,0.95,0.95,3.45,1.12,0.00,https://fbref.com/en/players/2e594b84/Pedro-Tiba,2e594b84,Primeira Liga
411,Mirko Topić,SRB,MF,Famalicão,22-337,2001,10.3,1.65,1.26,0.87,0.78,0.00,0.87,1.26,69.2,0.39,0.68,0.10,0.58,1.94,3.59,1.36,0.00,https://fbref.com/en/players/3a7d547a/Mirko-Topic,3a7d547a,Primeira Liga
412,Alfonso Trezza,URU,"FW,MF",Arouca,24-200,1999,6.9,1.88,1.45,1.30,0.58,0.00,0.87,2.75,31.6,1.88,1.30,0.00,1.30,0.72,2.61,1.01,0.00,https://fbref.com/en/players/e1000218/Alfonso-Trezza,e1000218,Primeira Liga
413,Francisco Trincão,POR,"FW,MF",Sporting CP,24-010,1999,2.8,2.14,1.43,0.36,1.43,0.36,0.36,1.43,25.0,1.07,0.71,0.00,0.71,0.00,2.14,1.43,0.00,https://fbref.com/en/players/77e39b04/Francisco-Trincao,77e39b04,Primeira Liga
414,Anatolii Trubin,UKR,GK,Benfica,22-160,2001,12.0,0.08,0.08,0.08,0.00,0.00,0.08,0.08,100.0,0.00,0.00,0.00,0.00,0.00,0.08,0.33,0.00,https://fbref.com/en/players/41f0b196/Anatolii-Trubin,41f0b196,Primeira Liga
415,Ukra,POR,"MF,FW",Rio Ave,35-298,1988,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/eb45e1d8/Ukra,eb45e1d8,Primeira Liga
416,Iker Unzueta,ESP,FW,Vizela,25-157,1998,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e330a39b/Iker-Unzueta,e330a39b,Primeira Liga
417,Alan Varela,ARG,MF,Porto,22-188,2001,9.2,1.41,0.76,0.76,0.43,0.22,0.65,1.63,40.0,0.98,1.85,0.54,1.30,1.30,2.72,1.41,0.00,https://fbref.com/en/players/9ffb2ce6/Alan-Varela,9ffb2ce6,Primeira Liga
418,Bruno Varela,CPV,GK,Vitória,29-065,1994,16.0,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.0,0.06,0.00,0.00,0.00,0.00,0.00,0.31,0.06,https://fbref.com/en/players/2bea06e0/Bruno-Varela,2bea06e0,Primeira Liga
419,Fernando Varela,CPV,DF,Casa Pia,36-043,1987,12.9,1.63,1.24,1.09,0.47,0.08,0.78,1.01,76.9,0.23,1.71,0.93,0.78,0.62,2.25,4.50,0.00,https://fbref.com/en/players/0990f2fb/Fernando-Varela,0990f2fb,Primeira Liga
420,Hélio Varela,CPV,"FW,MF",Portimonense,21-250,2002,13.9,1.01,0.65,0.58,0.36,0.07,0.22,1.08,20.0,0.86,1.15,0.14,1.01,0.58,1.58,0.72,0.00,https://fbref.com/en/players/91c99fec/Helio-Varela,91c99fec,Primeira Liga
421,Ricardo Velho,POR,GK,Farense,25-141,1998,16.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.06,https://fbref.com/en/players/23d16052/Ricardo-Velho,23d16052,Primeira Liga
422,Bruno Ventura,POR,"FW,MF",Rio Ave,22-315,2001,5.4,0.56,0.19,0.37,0.00,0.19,0.37,1.30,28.6,0.93,0.56,0.00,0.56,0.37,0.93,1.30,0.00,https://fbref.com/en/players/5c3cc27c/Bruno-Ventura,5c3cc27c,Primeira Liga
423,João Victor,BRA,DF,Benfica,25-175,1998,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,6.67,3.33,3.33,3.33,3.33,0.00,0.00,https://fbref.com/en/players/d60cf08d/Joao-Victor,d60cf08d,Primeira Liga
424,Paulo Victor,BRA,FW,Chaves,22-293,2001,6.9,1.74,1.16,0.43,1.30,0.00,0.58,1.01,57.1,0.43,1.88,0.29,1.59,0.58,2.32,0.14,0.00,https://fbref.com/en/players/4fc2210a/Paulo-Victor,4fc2210a,Primeira Liga
425,Kiko Vilas Boas,POR,DF,Gil Vicente FC,24-122,1999,3.9,4.10,2.56,2.31,1.79,0.00,1.79,2.31,77.8,0.51,0.51,0.00,0.51,1.79,5.90,5.13,0.00,https://fbref.com/en/players/adf5d46f/Kiko-Vilas-Boas,adf5d46f,Primeira Liga
426,Mikel Villanueva,VEN,DF,Vitória,30-269,1993,3.9,0.77,0.51,0.26,0.00,0.51,0.77,1.03,75.0,0.26,1.79,1.03,0.77,2.05,2.82,3.85,0.00,https://fbref.com/en/players/65f90a76/Mikel-Villanueva,65f90a76,Primeira Liga
427,Bernardo Vital,POR,DF,Estoril,23-010,2000,13.5,1.04,0.52,0.81,0.22,0.00,0.59,1.11,53.3,0.52,1.41,0.89,0.52,0.30,1.33,4.59,0.00,https://fbref.com/en/players/3264a506/Bernardo-Vital,3264a506,Primeira Liga
428,Vitinho,BRA,"FW,MF",Arouca,24-004,2000,0.9,3.33,3.33,2.22,0.00,1.11,1.11,2.22,50.0,1.11,2.22,0.00,2.22,2.22,5.56,1.11,0.00,https://fbref.com/en/players/fa3bfda8/Vitinho,fa3bfda8,Primeira Liga
429,Steven Vitória,CAN,DF,Chaves,36-362,1987,9.2,0.54,0.54,0.43,0.11,0.00,0.33,0.33,100.0,0.00,0.87,0.54,0.33,0.11,0.65,4.89,0.22,https://fbref.com/en/players/9bc450e6/Steven-Vitoria,9bc450e6,Primeira Liga
430,Odisseas Vlachodimos,GRE,GK,Benfica,29-257,1994,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/03df04ff/Odisseas-Vlachodimos,03df04ff,Primeira Liga
431,Ilija Vukotić,MNE,MF,Boavista,25-001,1999,4.6,2.17,1.74,1.09,0.87,0.22,0.65,1.74,37.5,1.09,1.09,0.65,0.43,0.22,2.39,2.17,0.00,https://fbref.com/en/players/8ff37fd4/Ilija-Vukotic,8ff37fd4,Primeira Liga
432,Masaki Watai,JPN,"FW,MF",Boavista,24-174,1999,3.5,1.14,0.57,0.57,0.29,0.29,0.29,1.43,20.0,1.14,0.86,0.00,0.86,1.14,2.29,0.57,0.00,https://fbref.com/en/players/2cd947bb/Masaki-Watai,2cd947bb,Primeira Liga
433,Wendell,BRA,DF,Porto,30-172,1993,7.9,2.03,1.01,0.89,1.01,0.13,1.01,1.27,80.0,0.25,1.01,0.25,0.76,0.51,2.53,1.90,0.00,https://fbref.com/en/players/f9acca3a/Wendell,f9acca3a,Primeira Liga
434,Weverson,BRA,"DF,MF",Arouca,23-187,2000,6.9,1.88,1.01,0.72,0.72,0.43,1.30,1.59,81.8,0.29,1.16,0.29,0.87,1.16,3.04,1.88,0.00,https://fbref.com/en/players/b9829bf7/Weverson,b9829bf7,Primeira Liga
435,Bruno Wilson,POR,DF,Vizela,27-012,1996,15.0,1.00,0.53,0.60,0.33,0.07,0.73,0.93,78.6,0.20,1.27,0.87,0.40,1.27,2.27,4.07,0.00,https://fbref.com/en/players/965fc36d/Bruno-Wilson,965fc36d,Primeira Liga
436,Roan Wilson,CRC,"MF,DF",Gil Vicente FC,21-252,2002,1.0,3.00,2.00,1.00,2.00,0.00,1.00,3.00,33.3,2.00,3.00,0.00,3.00,1.00,4.00,1.00,0.00,https://fbref.com/en/players/719300f2/Roan-Wilson,719300f2,Primeira Liga
437,Moses Yaw,GHA,"DF,MF",Arouca,25-001,1999,0.7,1.43,1.43,1.43,0.00,0.00,1.43,1.43,100.0,0.00,1.43,0.00,1.43,0.00,1.43,1.43,0.00,https://fbref.com/en/players/70c739db/Moses-Yaw,70c739db,Primeira Liga
438,Zaydou Youssouf,FRA,MF,Famalicão,24-181,1999,14.1,2.27,1.21,1.13,0.99,0.14,0.85,1.91,44.4,1.06,0.99,0.07,0.92,0.99,3.26,0.78,0.00,https://fbref.com/en/players/e2f9bb5f/Zaydou-Youssouf,e2f9bb5f,Primeira Liga
439,Rodrigo Zalazar,URU,MF,Braga,24-149,1999,8.0,2.63,1.75,0.75,1.63,0.25,1.13,2.25,50.0,1.13,1.63,0.00,1.63,0.25,2.88,0.50,0.13,https://fbref.com/en/players/fc3697dd/Rodrigo-Zalazar,fc3697dd,Primeira Liga
440,Zinho,BRA,"FW,MF",Portimonense,20-244,2003,1.4,1.43,0.71,0.00,0.00,1.43,0.71,1.43,50.0,0.71,1.43,0.00,1.43,0.71,2.14,0.71,0.00,https://fbref.com/en/players/a698bdd2/Zinho,a698bdd2,Primeira Liga
441,Nermin Zolotić,BIH,DF,Casa Pia,30-185,1993,14.8,1.55,1.08,0.88,0.68,0.00,1.28,2.30,55.9,1.01,1.28,0.61,0.68,0.95,2.50,3.92,0.07,https://fbref.com/en/players/3b69e95f/Nermin-Zolotic,3b69e95f,Primeira Liga
