Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Player Link_,Player ID_,Competition
1474,Jordan Lotomba,SUI,DF,Nice,fr Ligue 1,25-214,1998,18.8,50.2,40.4,9.68,1.76,0.00,0.11,1.01,7.87,0.05,0.00,0.00,0.00,42.2,0.05,1.17,https://fbref.com/en/players/fc4cf6a7/Jordan-Lotomba,fc4cf6a7,Big 5 combined
1475,Tom Louchet,FRA,"MF,FW",Nice,fr Ligue 1,20-362,2003,3.5,53.1,44.6,8.57,3.43,0.00,0.00,6.86,2.86,2.29,0.57,1.71,0.00,40.6,0.00,1.43,https://fbref.com/en/players/f999e9be/Tom-Louchet,f999e9be,Big 5 combined
1476,Imran Louza,MAR,MF,Lorient,fr Ligue 1,24-365,1999,7.4,63.4,55.0,8.24,4.05,0.14,0.54,4.73,0.54,3.11,2.03,0.68,0.00,53.4,0.14,0.41,https://fbref.com/en/players/e1df6989/Imran-Louza,e1df6989,Big 5 combined
1477,Matteo Lovato,ITA,DF,Torino,it Serie A,24-076,2000,4.7,45.5,44.7,0.85,0.64,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,40.9,0.00,0.21,https://fbref.com/en/players/5fa57166/Matteo-Lovato,5fa57166,Big 5 combined
1478,Matteo Lovato,ITA,DF,Salernitana,it Serie A,24-076,2000,10.5,38.1,34.9,2.86,2.67,0.00,0.10,0.10,0.10,0.00,0.00,0.00,0.00,30.8,0.38,0.19,https://fbref.com/en/players/5fa57166/Matteo-Lovato,5fa57166,Big 5 combined
1479,Dejan Lovren,CRO,DF,Lyon,fr Ligue 1,34-300,1989,8.0,55.0,52.3,2.75,1.25,0.00,0.25,0.38,0.13,0.00,0.00,0.00,0.00,46.4,0.00,0.63,https://fbref.com/en/players/1a2935f6/Dejan-Lovren,1a2935f6,Big 5 combined
1480,Sandi Lovrić,SVN,MF,Udinese,it Serie A,26-033,1998,22.1,32.5,28.1,4.16,1.67,0.09,0.32,3.71,0.45,1.95,0.68,1.00,0.00,24.6,0.23,0.77,https://fbref.com/en/players/966eea58/Sandi-Lovric,966eea58,Big 5 combined
1481,Max Lowe,ENG,"DF,MF",Sheffield Utd,eng Premier League,26-355,1997,4.4,21.8,18.9,2.95,0.00,0.00,0.00,1.36,2.95,0.00,0.00,0.00,0.00,14.1,0.00,1.14,https://fbref.com/en/players/7af88b33/Max-Lowe,7af88b33,Big 5 combined
1482,Anthony Lozano,HON,"MF,FW",Getafe,es La Liga,31-005,1993,1.0,16.0,16.0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,1.00,https://fbref.com/en/players/38699c72/Anthony-Lozano,38699c72,Big 5 combined
1483,Anthony Lozano,HON,FW,Almería,es La Liga,31-005,1993,6.1,15.6,13.8,1.64,0.00,0.00,0.00,0.66,0.00,0.00,0.00,0.00,0.00,10.8,0.16,0.66,https://fbref.com/en/players/38699c72/Anthony-Lozano,38699c72,Big 5 combined
1484,Lucas,BRA,DF,Cádiz,es La Liga,23-037,2001,15.7,46.6,36.1,10.1,0.89,0.13,0.19,4.20,8.60,0.64,0.38,0.13,0.00,34.0,0.32,0.76,https://fbref.com/en/players/5d68f5b2/Lucas,5d68f5b2,Big 5 combined
1485,Lorenzo Lucca,ITA,FW,Udinese,it Serie A,23-233,2000,25.5,16.0,15.1,0.67,0.00,0.00,0.12,0.24,0.08,0.00,0.00,0.00,0.00,9.57,0.16,0.55,https://fbref.com/en/players/83c06f3a/Lorenzo-Lucca,83c06f3a,Big 5 combined
1486,Jhon Lucumí,COL,DF,Bologna,it Serie A,25-309,1998,20.6,76.9,73.6,3.25,2.04,0.00,0.53,0.05,0.73,0.00,0.00,0.00,0.00,71.7,0.05,0.39,https://fbref.com/en/players/80490d7f/Jhon-Lucumi,80490d7f,Big 5 combined
1487,José Luis Gayà,ESP,DF,Valencia,es La Liga,28-341,1995,19.4,53.8,43.0,10.6,1.24,0.05,0.57,4.07,9.33,0.00,0.00,0.00,0.00,40.7,0.26,1.39,https://fbref.com/en/players/b05e2dbd/Jose-Luis-Gaya,b05e2dbd,Big 5 combined
1488,José Luis Morales,ESP,"FW,MF",Villarreal,es La Liga,36-282,1987,10.4,17.7,16.8,0.58,0.00,0.10,0.19,0.96,0.00,0.00,0.00,0.00,0.00,12.6,0.29,0.67,https://fbref.com/en/players/4a478107/Jose-Luis-Morales,4a478107,Big 5 combined
1489,José Luis Palomino,ARG,DF,Atalanta,it Serie A,34-116,1990,0.3,106.7,103.3,3.33,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.3,0.00,0.00,https://fbref.com/en/players/921f6058/Jose-Luis-Palomino,921f6058,Big 5 combined
1490,Douglas Luiz,BRA,MF,Aston Villa,eng Premier League,25-357,1998,30.4,64.1,56.7,7.17,3.78,0.33,0.43,3.52,0.20,3.13,1.91,0.20,0.07,55.0,0.20,0.69,https://fbref.com/en/players/6f7d826d/Douglas-Luiz,6f7d826d,Big 5 combined
1491,Romelu Lukaku,BEL,FW,Roma,it Serie A,30-353,1993,26.6,21.1,19.5,1.32,0.00,0.00,0.04,0.41,0.00,0.00,0.00,0.00,0.00,15.0,0.26,0.90,https://fbref.com/en/players/5eae500a/Romelu-Lukaku,5eae500a,Big 5 combined
1492,Castello Lukeba,FRA,DF,RB Leipzig,de Bundesliga,21-135,2002,21.3,78.5,76.7,1.78,1.46,0.00,0.42,0.14,0.23,0.00,0.00,0.00,0.00,72.1,0.05,0.52,https://fbref.com/en/players/5b9512c5/Castello-Lukeba,5b9512c5,Big 5 combined
1493,Dodi Lukebakio,BEL,FW,Sevilla,es La Liga,26-219,1997,9.8,29.9,28.9,0.71,0.20,0.10,0.20,3.16,0.20,0.00,0.00,0.00,0.00,22.2,0.31,1.63,https://fbref.com/en/players/0c61c77c/Dodi-Lukebakio,0c61c77c,Big 5 combined
1494,Saša Lukić,SRB,MF,Fulham,eng Premier League,27-261,1996,11.6,40.9,38.9,1.81,1.29,0.34,0.09,0.34,0.00,0.00,0.00,0.00,0.00,35.3,0.26,0.60,https://fbref.com/en/players/c6e8cf1f/Sasa-Lukic,c6e8cf1f,Big 5 combined
1495,Karlo Lulić,CRO,MF,Frosinone,it Serie A,27-356,1996,0.2,60.0,60.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.0,0.00,0.00,https://fbref.com/en/players/5dde403b/Karlo-Lulic,5dde403b,Big 5 combined
1496,Andriy Lunin,UKR,GK,Real Madrid,es La Liga,25-079,1999,20.0,31.1,24.8,6.35,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.1,0.05,0.10,https://fbref.com/en/players/3061e1ec/Andriy-Lunin,3061e1ec,Big 5 combined
1497,Sebastiano Luperto,ITA,DF,Empoli,it Serie A,27-237,1996,34.0,48.0,44.4,3.41,1.97,0.06,0.24,0.29,0.97,0.00,0.00,0.00,0.00,39.4,0.18,0.26,https://fbref.com/en/players/997fff07/Sebastiano-Luperto,997fff07,Big 5 combined
1498,Mateus Lusuardi,BRA,DF,Frosinone,it Serie A,20-113,2004,2.4,64.2,55.8,7.92,1.67,0.00,0.00,0.42,6.25,0.00,0.00,0.00,0.00,55.8,0.42,0.00,https://fbref.com/en/players/0704d719/Mateus-Lusuardi,0704d719,Big 5 combined
1499,Andreas Luthe,GER,GK,Bochum,de Bundesliga,37-051,1987,1.0,49.0,37.0,12.0,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.0,0.00,0.00,https://fbref.com/en/players/7fe12375/Andreas-Luthe,7fe12375,Big 5 combined
1500,Zito Luvumbo,ANG,"FW,MF",Cagliari,it Serie A,22-052,2002,18.5,18.4,16.8,1.35,0.11,0.11,0.11,3.89,0.43,0.38,0.00,0.11,0.00,11.7,0.27,0.92,https://fbref.com/en/players/b09e0873/Zito-Luvumbo,b09e0873,Big 5 combined
1501,Charalambos Lykogiannis,GRE,DF,Bologna,it Serie A,30-191,1993,9.0,56.4,46.9,9.33,0.78,0.00,0.89,5.56,8.22,0.33,0.22,0.11,0.00,42.2,0.22,1.56,https://fbref.com/en/players/5efc5389/Charalambos-Lykogiannis,5efc5389,Big 5 combined
1502,Senne Lynen,BEL,MF,Werder Bremen,de Bundesliga,25-071,1999,17.5,42.5,40.3,2.11,1.31,0.11,0.11,0.17,0.06,0.00,0.00,0.00,0.00,34.5,0.06,0.63,https://fbref.com/en/players/0ed60738/Senne-Lynen,0ed60738,Big 5 combined
1503,Joshua M'Bahia,CIV,DF,Clermont Foot,fr Ligue 1,19-011,2005,0.2,,,,,,,0.00,,,,,,,,,https://fbref.com/en/players/f02067df/Joshua-MBahia,f02067df,Big 5 combined
1504,Ian Maatsen,NED,"FW,MF",Chelsea,eng Premier League,22-051,2002,2.3,60.0,54.8,5.22,0.00,0.43,0.00,3.48,4.78,0.43,0.00,0.43,0.00,42.2,0.00,0.43,https://fbref.com/en/players/cab9634e/Ian-Maatsen,cab9634e,Big 5 combined
1505,Ian Maatsen,NED,DF,Dortmund,de Bundesliga,22-051,2002,12.5,74.0,66.0,7.84,1.28,0.24,0.48,1.92,6.48,0.08,0.08,0.00,0.00,64.2,0.16,1.28,https://fbref.com/en/players/cab9634e/Ian-Maatsen,cab9634e,Big 5 combined
1506,Alexis Mac Allister,ARG,MF,Liverpool,eng Premier League,25-128,1998,26.3,69.5,67.1,2.24,1.37,0.49,0.38,1.14,0.08,0.42,0.08,0.34,0.00,60.3,0.15,1.10,https://fbref.com/en/players/83d074ff/Alexis-Mac-Allister,83d074ff,Big 5 combined
1507,Deiver Machado,COL,DF,Lens,fr Ligue 1,30-241,1993,9.6,39.3,31.0,8.13,0.31,0.00,0.00,2.29,7.71,0.00,0.00,0.00,0.00,30.5,0.10,1.25,https://fbref.com/en/players/b3f8bdef/Deiver-Machado,b3f8bdef,Big 5 combined
1508,Darwin Machís,VEN,MF,Cádiz,es La Liga,31-083,1993,8.7,33.3,29.1,4.14,1.15,0.00,0.69,7.36,0.69,2.30,1.38,0.34,0.00,20.3,0.11,1.84,https://fbref.com/en/players/ed6ea4d9/Darwin-Machis,ed6ea4d9,Big 5 combined
1509,James Maddison,ENG,MF,Tottenham,eng Premier League,27-159,1996,20.2,61.7,54.7,6.58,2.57,0.64,0.30,5.35,0.35,3.56,1.78,1.14,0.00,49.6,0.40,1.29,https://fbref.com/en/players/ee38d9c5/James-Maddison,ee38d9c5,Big 5 combined
1510,Noni Madueke,ENG,FW,Chelsea,eng Premier League,22-051,2002,7.8,44.5,42.9,1.15,0.26,0.26,0.00,2.31,0.64,0.26,0.13,0.00,0.00,37.2,0.38,0.77,https://fbref.com/en/players/bf34eebd/Noni-Madueke,bf34eebd,Big 5 combined
1511,Pablo Maffeo,ESP,DF,Mallorca,es La Liga,26-293,1997,15.2,36.8,29.2,7.50,0.13,0.13,0.13,4.08,7.30,0.07,0.00,0.00,0.00,22.9,0.13,1.25,https://fbref.com/en/players/5db04597/Pablo-Maffeo,5db04597,Big 5 combined
1512,Gabriel Magalhães,BRA,DF,Arsenal,eng Premier League,26-133,1997,31.2,64.7,61.0,3.59,1.60,0.06,0.13,0.13,0.13,0.00,0.00,0.00,0.00,57.3,0.16,0.71,https://fbref.com/en/players/67ac5bb8/Gabriel-Magalhaes,67ac5bb8,Big 5 combined
1513,Soungoutou Magassa,FRA,DF,Monaco,fr Ligue 1,20-205,2003,13.8,64.6,63.3,1.30,1.09,0.00,1.23,0.22,0.22,0.00,0.00,0.00,0.00,55.8,0.00,1.01,https://fbref.com/en/players/dfc5d4fa/Soungoutou-Magassa,dfc5d4fa,Big 5 combined
1514,Giulio Maggiore,ITA,MF,Salernitana,it Serie A,26-049,1998,18.6,40.4,39.4,0.65,0.59,0.05,0.22,0.16,0.00,0.00,0.00,0.00,0.00,31.2,0.38,1.24,https://fbref.com/en/players/957e4c87/Giulio-Maggiore,957e4c87,Big 5 combined
1515,Matej Maglica,CRO,DF,Darmstadt 98,de Bundesliga,25-218,1998,16.5,55.6,53.2,2.24,2.12,0.06,0.48,0.36,0.12,0.00,0.00,0.00,0.00,42.0,0.18,0.73,https://fbref.com/en/players/36cf2caf/Matej-Maglica,36cf2caf,Big 5 combined
1516,Giangiacomo Magnani,ITA,DF,Hellas Verona,it Serie A,28-209,1995,25.0,37.4,35.3,1.92,1.88,0.00,0.84,0.48,0.04,0.00,0.00,0.00,0.00,29.6,0.20,0.20,https://fbref.com/en/players/cce9f582/Giangiacomo-Magnani,cce9f582,Big 5 combined
1517,Hugo Magnetti,FRA,MF,Brest,fr Ligue 1,25-336,1998,23.0,43.1,41.6,1.43,0.52,0.04,0.26,0.83,0.35,0.09,0.00,0.00,0.00,37.9,0.09,0.70,https://fbref.com/en/players/d4d35152/Hugo-Magnetti,d4d35152,Big 5 combined
1518,Yohann Magnin,FRA,MF,Clermont Foot,fr Ligue 1,26-314,1997,15.9,43.8,42.4,1.38,0.75,0.06,0.25,0.82,0.44,0.19,0.19,0.00,0.00,36.3,0.00,0.69,https://fbref.com/en/players/caa7aaea/Yohann-Magnin,caa7aaea,Big 5 combined
1519,Frank Magri,CMR,"FW,MF",Toulouse,fr Ligue 1,24-239,1999,15.5,20.7,20.1,0.52,0.00,0.19,0.06,1.10,0.19,0.00,0.00,0.00,0.00,14.3,0.06,0.71,https://fbref.com/en/players/42fdb11d/Frank-Magri,42fdb11d,Big 5 combined
1520,Harry Maguire,ENG,DF,Manchester Utd,eng Premier League,31-056,1993,18.4,59.9,55.3,4.51,1.96,0.00,0.71,0.16,0.11,0.00,0.00,0.00,0.00,49.8,0.11,0.16,https://fbref.com/en/players/d8931174/Harry-Maguire,d8931174,Big 5 combined
1521,Jon Magunacelaya,ESP,"FW,MF",Real Sociedad,es La Liga,23-292,2000,1.3,34.6,34.6,0.00,0.00,0.00,0.00,2.31,0.00,0.00,0.00,0.00,0.00,23.1,0.00,2.31,https://fbref.com/en/players/d4808594/Jon-Magunacelaya,d4808594,Big 5 combined
1522,Adel Mahamoud,COM,FW,Nantes,fr Ligue 1,21-086,2003,0.1,40.0,40.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.0,0.00,0.00,https://fbref.com/en/players/69c9532c/Adel-Mahamoud,69c9532c,Big 5 combined
1523,Arne Maier,GER,MF,Augsburg,de Bundesliga,25-113,1999,8.7,54.7,46.1,8.28,2.07,0.00,0.23,7.93,0.80,5.40,1.26,3.33,0.00,41.6,0.34,1.03,https://fbref.com/en/players/ab700320/Arne-Maier,ab700320,Big 5 combined
1524,Habib Maïga,CIV,"MF,FW",Metz,fr Ligue 1,28-120,1996,1.6,39.4,38.8,0.00,0.00,0.00,0.00,0.63,0.00,0.00,0.00,0.00,0.00,29.4,0.63,0.63,https://fbref.com/en/players/e768de1f/Habib-Maiga,e768de1f,Big 5 combined
1525,Mike Maignan,FRA,GK,Milan,it Serie A,28-302,1995,29.0,42.3,35.4,6.55,1.48,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,35.6,0.38,0.07,https://fbref.com/en/players/fcb38f57/Mike-Maignan,fcb38f57,Big 5 combined
1526,Linton Maina,GER,"FW,MF",Köln,de Bundesliga,24-312,1999,18.6,29.2,27.4,1.83,0.11,0.00,0.05,3.49,1.51,0.16,0.05,0.05,0.00,21.3,0.05,1.61,https://fbref.com/en/players/e5d85da8/Linton-Maina,e5d85da8,Big 5 combined
1527,Patrick Mainka,GER,DF,Heidenheim,de Bundesliga,29-176,1994,31.0,44.8,44.0,0.77,0.65,0.00,0.06,0.00,0.13,0.00,0.00,0.00,0.00,36.9,0.06,0.52,https://fbref.com/en/players/dd9caa07/Patrick-Mainka,dd9caa07,Big 5 combined
1528,Kobbie Mainoo,ENG,MF,Manchester Utd,eng Premier League,19-011,2005,17.6,39.0,38.7,0.28,0.23,0.40,0.11,0.23,0.00,0.00,0.00,0.00,0.00,33.2,0.00,0.74,https://fbref.com/en/players/c6220452/Kobbie-Mainoo,c6220452,Big 5 combined
1529,Ainsley Maitland-Niles,ENG,"DF,MF",Lyon,fr Ligue 1,26-245,1997,15.2,49.4,43.0,6.18,0.46,0.07,0.26,1.32,5.53,0.20,0.07,0.00,0.00,40.9,0.26,0.79,https://fbref.com/en/players/e3a5814e/Ainsley-Maitland-Niles,e3a5814e,Big 5 combined
1530,Radosław Majecki,POL,GK,Monaco,fr Ligue 1,24-166,1999,9.0,31.8,22.9,8.89,2.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.7,0.00,0.00,https://fbref.com/en/players/20de219a/Radoslaw-Majecki,20de219a,Big 5 combined
1531,Lovro Majer,CRO,MF,Rennes,fr Ligue 1,26-104,1998,0.2,80.0,75.0,5.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,5.00,0.00,70.0,0.00,5.00,https://fbref.com/en/players/fc46aab1/Lovro-Majer,fc46aab1,Big 5 combined
1532,Lovro Majer,CRO,"MF,FW",Wolfsburg,de Bundesliga,26-104,1998,20.4,42.3,39.2,2.94,0.78,0.05,0.05,3.63,0.10,1.86,0.88,0.83,0.00,30.3,0.10,1.81,https://fbref.com/en/players/fc46aab1/Lovro-Majer,fc46aab1,Big 5 combined
1533,Jean-Victor Makengo,FRA,"MF,FW",Lorient,fr Ligue 1,25-323,1998,5.3,52.3,51.1,1.13,0.75,0.00,0.38,0.94,0.19,0.19,0.00,0.00,0.00,46.0,0.00,1.13,https://fbref.com/en/players/22bfb57e/Jean-Victor-Makengo,22bfb57e,Big 5 combined
1534,Jordy Makengo,FRA,DF,Freiburg,de Bundesliga,22-271,2001,9.9,43.6,37.5,6.16,0.71,0.00,0.10,2.32,5.45,0.00,0.00,0.00,0.00,35.6,0.00,1.01,https://fbref.com/en/players/14b09c41/Jordy-Makengo,14b09c41,Big 5 combined
1535,Antoine Makoumbou,CGO,MF,Cagliari,it Serie A,25-287,1998,29.0,40.9,39.6,1.10,0.76,0.14,0.66,0.38,0.28,0.00,0.00,0.00,0.00,36.0,0.21,0.38,https://fbref.com/en/players/f37f3522/Antoine-Makoumbou,f37f3522,Big 5 combined
1536,Nemanja Maksimović,SRB,MF,Getafe,es La Liga,29-095,1995,31.4,28.5,26.6,1.78,0.51,0.03,0.06,0.16,0.10,0.00,0.00,0.00,0.00,22.9,0.13,0.48,https://fbref.com/en/players/00b28772/Nemanja-Maksimovic,00b28772,Big 5 combined
1537,Julián Malatini,ARG,DF,Werder Bremen,de Bundesliga,22-335,2001,6.7,54.3,51.6,2.39,2.09,0.00,0.15,0.90,0.30,0.00,0.00,0.00,0.00,44.0,0.30,1.19,https://fbref.com/en/players/8b84b707/Julian-Malatini,8b84b707,Big 5 combined
1538,Daniel Maldini,ITA,"MF,FW",Monza,it Serie A,22-202,2001,3.7,30.8,27.8,2.97,0.54,0.27,0.00,2.43,0.00,2.16,0.81,0.54,0.00,24.1,0.00,0.27,https://fbref.com/en/players/801831fe/Daniel-Maldini,801831fe,Big 5 combined
1539,Daniel Maldini,ITA,"FW,MF",Empoli,it Serie A,22-202,2001,2.9,27.6,23.4,3.45,1.03,0.00,0.34,1.72,0.34,0.34,0.34,0.00,0.00,21.0,0.69,1.03,https://fbref.com/en/players/801831fe/Daniel-Maldini,801831fe,Big 5 combined
1540,Youssef Maleh,MAR,MF,Empoli,it Serie A,25-252,1998,25.8,36.3,34.5,1.63,0.70,0.16,0.19,1.74,0.23,0.35,0.16,0.16,0.00,28.3,0.23,0.85,https://fbref.com/en/players/4c8845f7/Youssef-Maleh,4c8845f7,Big 5 combined
1541,Donyell Malen,NED,"FW,MF",Dortmund,de Bundesliga,25-112,1999,18.3,26.7,25.8,0.77,0.22,0.33,0.16,1.97,0.27,0.22,0.00,0.00,0.00,20.1,0.16,1.15,https://fbref.com/en/players/116c35df/Donyell-Malen,116c35df,Big 5 combined
1542,Ruslan Malinovskyi,UKR,MF,Genoa,it Serie A,30-362,1993,16.4,42.1,40.3,1.52,0.91,0.18,0.49,1.10,0.24,0.30,0.24,0.00,0.06,33.5,0.30,0.79,https://fbref.com/en/players/48d5bd33/Ruslan-Malinovskyi,48d5bd33,Big 5 combined
1543,Lennard Maloney,USA,MF,Heidenheim,de Bundesliga,24-205,1999,24.1,37.6,36.8,0.75,0.58,0.00,0.58,0.17,0.12,0.00,0.00,0.00,0.00,27.8,0.08,0.87,https://fbref.com/en/players/75402e99/Lennard-Maloney,75402e99,Big 5 combined
1544,Aaron Malouda,FRA,FW,Lille,fr Ligue 1,18-152,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/4fe2648c/Aaron-Malouda,4fe2648c,Big 5 combined
1545,Giorgi Mamardashvili,GEO,GK,Valencia,es La Liga,23-214,2000,32.0,29.9,19.3,10.6,3.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.8,0.03,0.03,https://fbref.com/en/players/d4b73232/Giorgi-Mamardashvili,d4b73232,Big 5 combined
1546,David Mamutovic,GER,"FW,DF",Mainz 05,de Bundesliga,23-147,2000,0.1,100.0,100.0,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,70.0,0.00,0.00,https://fbref.com/en/players/7c24eaf8/David-Mamutovic,7c24eaf8,Big 5 combined
1547,Wilson Manafá,POR,"DF,MF",Granada,es La Liga,29-282,1994,2.7,50.0,39.3,10.7,0.00,0.37,0.37,2.96,10.7,0.00,0.00,0.00,0.00,38.5,0.00,1.11,https://fbref.com/en/players/e27fdbca/Wilson-Manafa,e27fdbca,Big 5 combined
1548,Hianga Mananga Mbock,FRA,"MF,FW",Brest,fr Ligue 1,24-124,1999,0.1,70.0,70.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.0,0.00,0.00,https://fbref.com/en/players/0f86995c/Hianga-Mananga-Mbock,0f86995c,Big 5 combined
1549,Gianluca Mancini,ITA,DF,Roma,it Serie A,28-013,1996,29.8,64.3,61.3,2.85,2.08,0.07,0.23,0.81,0.07,0.00,0.00,0.00,0.00,55.9,0.13,0.20,https://fbref.com/en/players/5aa53281/Gianluca-Mancini,5aa53281,Big 5 combined
1550,Marco Mancosu,ITA,"MF,FW",Cagliari,it Serie A,35-252,1988,1.7,35.3,30.6,4.12,1.18,0.59,0.00,2.35,0.00,0.59,0.00,0.59,0.00,22.4,0.59,1.18,https://fbref.com/en/players/2c3a6c21/Marco-Mancosu,2c3a6c21,Big 5 combined
1551,Steve Mandanda,FRA,GK,Rennes,fr Ligue 1,39-033,1985,31.0,36.1,27.2,8.87,2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.1,0.00,0.00,https://fbref.com/en/players/1d2d5cc8/Steve-Mandanda,1d2d5cc8,Big 5 combined
1552,Christos Mandas,GRE,GK,Lazio,it Serie A,22-226,2001,6.0,32.8,27.3,5.50,2.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.8,0.00,0.00,https://fbref.com/en/players/f794e9ab/Christos-Mandas,f794e9ab,Big 5 combined
1553,Reinildo Mandava,MOZ,DF,Atlético Madrid,es La Liga,30-100,1994,7.5,50.7,44.0,6.53,0.93,0.00,0.27,0.67,5.60,0.00,0.00,0.00,0.00,43.7,0.13,0.53,https://fbref.com/en/players/c20bdcd7/Reinildo-Mandava,c20bdcd7,Big 5 combined
1554,Aïssa Mandi,ALG,DF,Villarreal,es La Liga,32-191,1991,11.4,58.2,54.3,3.77,2.11,0.18,0.26,0.00,0.35,0.00,0.00,0.00,0.00,53.1,0.09,0.35,https://fbref.com/en/players/fbd6378b/Aissa-Mandi,fbd6378b,Big 5 combined
1555,Rolando Mandragora,ITA,MF,Fiorentina,it Serie A,26-306,1997,15.7,42.6,39.6,3.06,1.59,0.00,0.38,1.66,0.32,0.96,0.19,0.32,0.00,34.3,0.00,0.83,https://fbref.com/en/players/c7259b83/Rolando-Mandragora,c7259b83,Big 5 combined
1556,Orel Mangala,BEL,MF,Nott'ham Forest,eng Premier League,26-043,1998,17.4,37.1,36.7,0.29,0.23,0.06,0.11,0.11,0.00,0.00,0.00,0.00,0.00,32.8,0.11,0.34,https://fbref.com/en/players/a572e291/Orel-Mangala,a572e291,Big 5 combined
1557,Orel Mangala,BEL,MF,Lyon,fr Ligue 1,26-043,1998,2.9,41.7,40.7,1.03,1.03,0.00,0.69,0.69,0.00,0.00,0.00,0.00,0.00,35.5,0.00,0.69,https://fbref.com/en/players/a572e291/Orel-Mangala,a572e291,Big 5 combined
1558,Kostas Manolas,GRE,DF,Salernitana,it Serie A,32-321,1991,5.2,54.6,53.1,1.54,1.54,0.19,0.38,0.19,0.00,0.00,0.00,0.00,0.00,49.8,0.00,0.00,https://fbref.com/en/players/c707411f/Kostas-Manolas,c707411f,Big 5 combined
1559,Javier Manquillo,ESP,"DF,MF",Celta Vigo,es La Liga,29-361,1994,5.7,45.6,37.5,8.07,0.35,0.18,0.00,0.70,7.72,0.00,0.00,0.00,0.00,35.4,0.00,1.40,https://fbref.com/en/players/758dd7f0/Javier-Manquillo,758dd7f0,Big 5 combined
1560,Braydon Manu,GHA,MF,Darmstadt 98,de Bundesliga,27-033,1997,1.9,17.4,15.3,1.58,0.00,0.00,0.00,2.11,1.58,0.00,0.00,0.00,0.00,12.6,0.53,2.11,https://fbref.com/en/players/e9a97974/Braydon-Manu,e9a97974,Big 5 combined
1561,Benson Manuel,BEL,"MF,FW",Burnley,eng Premier League,27-033,1997,1.1,48.2,41.8,5.45,0.00,0.00,0.00,8.18,1.82,3.64,0.00,0.91,0.00,39.1,0.91,2.73,https://fbref.com/en/players/d7f99582/Benson-Manuel,d7f99582,Big 5 combined
1562,Faitout Maouassa,FRA,"DF,MF",Granada,es La Liga,25-299,1998,1.9,41.6,27.9,13.7,2.63,0.00,0.53,10.0,7.89,3.16,3.16,0.00,0.00,22.6,0.00,3.16,https://fbref.com/en/players/e54a9890/Faitout-Maouassa,e54a9890,Big 5 combined
1563,Faitout Maouassa,FRA,"MF,DF",Lens,fr Ligue 1,25-299,1998,0.8,36.3,25.0,11.3,0.00,0.00,0.00,3.75,10.0,1.25,0.00,1.25,0.00,25.0,0.00,1.25,https://fbref.com/en/players/e54a9890/Faitout-Maouassa,e54a9890,Big 5 combined
1564,Marcão,BRA,DF,Sevilla,es La Liga,27-330,1996,3.4,54.4,51.8,1.76,1.47,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,48.5,0.88,0.00,https://fbref.com/en/players/133faa84/Marcao,133faa84,Big 5 combined
1565,Solly March,ENG,"FW,DF",Brighton,eng Premier League,29-285,1994,6.2,42.1,35.8,6.29,1.29,0.16,0.16,3.39,3.06,1.94,0.97,0.32,0.00,32.7,0.00,1.13,https://fbref.com/en/players/bb5fbd2b/Solly-March,bb5fbd2b,Big 5 combined
1566,Riccardo Marchizza,ITA,DF,Frosinone,it Serie A,26-035,1998,12.8,43.6,34.7,8.75,0.78,0.00,0.16,1.72,7.97,0.00,0.00,0.00,0.00,33.0,0.16,1.25,https://fbref.com/en/players/91d0fabf/Riccardo-Marchizza,91d0fabf,Big 5 combined
1567,Gian Marco Ferrari,ITA,DF,Sassuolo,it Serie A,32-075,1992,21.2,54.2,49.8,4.29,2.69,0.00,0.47,0.52,0.28,0.00,0.00,0.00,0.00,45.2,0.14,0.24,https://fbref.com/en/players/8650af85/Gian-Marco-Ferrari,8650af85,Big 5 combined
