Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Player Link_,Player ID_,Competition
404,Alberto Ocejo,MEX,FW,Atlas,24,1998,6.6,0.15,2.42,0.45,18.8,2.44,0.46,0.06,0.33,17.2,0.00,0.00,0.00,0.42,0.42,0.18,-0.27,-0.27,https://fbref.com/en/players/e815c85d/Alberto-Ocejo,e815c85d,Liga MX
405,David Ochoa,USA,GK,Atlético,21,2001,0.4,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/dba6b279/David-Ochoa,dba6b279,Liga MX
406,Guillermo Ochoa,MEX,GK,América,37,1985,16.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/1e9bde92/Guillermo-Ochoa,1e9bde92,Liga MX
407,Luis Olivas,MEX,DF,Guadalajara,22,2000,14.2,0.07,0.92,0.14,15.4,0.92,0.14,0.08,0.50,14.4,0.00,0.00,0.00,0.08,0.08,0.09,-0.01,-0.01,https://fbref.com/en/players/d425d2a4/Luis-Olivas,d425d2a4,Liga MX
408,Maximiliano Olivera,URU,DF,FC Juárez,30,1992,31.5,0.06,1.17,0.29,24.3,1.17,0.29,0.05,0.22,25.6,0.48,0.00,0.03,0.08,0.05,0.05,-0.02,0.01,https://fbref.com/en/players/32a33c68/Maximiliano-Olivera,32a33c68,Liga MX
409,Agustín Oliveros,URU,DF,Necaxa,23,1998,32.3,0.09,0.62,0.12,20.0,0.62,0.12,0.15,0.75,13.1,0.00,0.00,0.00,0.04,0.04,0.06,0.05,0.05,https://fbref.com/en/players/b425b366/Agustin-Oliveros,b425b366,Liga MX
410,Fernando Ordóñez,MEX,"MF,FW",UANL,21,2001,0.3,0.00,6.67,0.00,0.0,6.67,0.00,0.00,,14.3,0.00,0.00,0.00,0.33,0.33,0.04,-0.33,-0.33,https://fbref.com/en/players/9c71adcd/Fernando-Ordonez,9c71adcd,Liga MX
411,Alejandro Organista,MEX,"FW,MF",Atlético,22,2000,0.3,0.00,3.33,0.00,0.0,3.60,0.00,0.00,,30.4,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,https://fbref.com/en/players/8cfe38af/Alejandro-Organista,8cfe38af,Liga MX
412,Santiago Ormeño,PER,"FW,MF",FC Juárez,28,1994,0.6,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/80c755a4/Santiago-Ormeno,80c755a4,Liga MX
413,Santiago Ormeño,PER,"FW,DF",Guadalajara,28,1994,4.3,0.23,2.79,0.47,16.7,2.80,0.47,0.08,0.50,12.8,0.00,0.00,0.00,0.47,0.47,0.16,-0.23,-0.23,https://fbref.com/en/players/80c755a4/Santiago-Ormeno,80c755a4,Liga MX
414,Efraín Orona,MEX,DF,Mazatlán,23,1999,12.2,0.00,0.41,0.25,60.0,0.41,0.25,0.00,0.00,21.3,0.00,0.00,0.00,0.01,0.01,0.03,-0.01,-0.01,https://fbref.com/en/players/1e92c75d/Efrain-Orona,1e92c75d,Liga MX
415,Jesús Orozco,MEX,DF,Guadalajara,20,2002,29.4,0.03,0.37,0.10,27.3,0.37,0.10,0.09,0.33,15.3,0.00,0.00,0.00,0.03,0.03,0.08,0.00,0.00,https://fbref.com/en/players/39af4ba6/Jesus-Orozco,39af4ba6,Liga MX
416,Jonathan Orozco,MEX,GK,Tijuana,36,1986,17.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/8c6ca532/Jonathan-Orozco,8c6ca532,Liga MX
417,Carlos Orrantía,MEX,DF,Santos,31,1991,13.6,0.07,0.44,0.15,33.3,0.44,0.15,0.17,0.50,21.4,0.00,0.00,0.00,0.01,0.01,0.04,0.06,0.06,https://fbref.com/en/players/50520f42/Carlos-Orrantia,50520f42,Liga MX
418,Carlos Orrantía,MEX,"DF,FW",Toluca,31,1991,3.7,0.27,1.89,1.08,57.1,1.90,1.09,0.14,0.25,17.2,0.00,0.00,0.00,0.11,0.11,0.06,0.16,0.16,https://fbref.com/en/players/50520f42/Carlos-Orrantia,50520f42,Liga MX
419,Edyairth Ortega,MEX,MF,Atlas,25,1997,4.8,0.00,0.83,0.21,25.0,0.83,0.21,0.00,0.00,26.2,0.00,0.00,0.00,0.02,0.02,0.03,-0.02,-0.02,https://fbref.com/en/players/36bfc550/Edyairth-Ortega,36bfc550,Liga MX
420,Haret Ortega,MEX,DF,Toluca,22,2000,6.4,0.00,0.16,0.00,0.0,0.16,0.00,0.00,,8.9,0.00,0.00,0.00,0.02,0.02,0.10,-0.02,-0.02,https://fbref.com/en/players/76b24e70/Haret-Ortega,76b24e70,Liga MX
421,Miguel Ortega,MEX,GK,UANL,27,1995,1.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/aa41e29e/Miguel-Ortega,aa41e29e,Liga MX
422,Arturo Ortiz,MEX,DF,UNAM,29,1992,21.4,0.00,0.89,0.28,31.6,0.89,0.28,0.00,0.00,20.8,0.00,0.00,0.00,0.03,0.03,0.03,-0.03,-0.03,https://fbref.com/en/players/03026a5f/Arturo-Ortiz,03026a5f,Liga MX
423,Celso Ortiz,PAR,MF,Monterrey,33,1989,24.7,0.00,0.49,0.12,25.0,0.49,0.12,0.00,0.00,25.4,0.04,0.00,0.00,0.02,0.02,0.04,-0.02,-0.02,https://fbref.com/en/players/8ad33fc8/Celso-Ortiz,8ad33fc8,Liga MX
424,Mario Osuna,MEX,"MF,FW",FC Juárez,33,1988,2.1,0.00,2.38,0.00,0.0,2.36,0.00,0.00,,23.9,0.48,0.00,0.00,0.19,0.19,0.08,-0.19,-0.19,https://fbref.com/en/players/4d2a9ead/Mario-Osuna,4d2a9ead,Liga MX
425,Mario Osuna,MEX,"MF,DF",Querétaro,33,1988,5.4,0.19,0.74,0.19,25.0,0.74,0.19,0.00,0.00,39.1,0.19,0.19,0.19,0.17,0.02,0.03,0.02,-0.02,https://fbref.com/en/players/4d2a9ead/Mario-Osuna,4d2a9ead,Liga MX
426,Juan Pablo Segovia,ARG,DF,Necaxa,33,1989,24.2,0.00,0.45,0.04,9.1,0.45,0.04,0.00,0.00,10.0,0.00,0.00,0.00,0.04,0.04,0.09,-0.04,-0.04,https://fbref.com/en/players/65432ad8/Juan-Pablo-Segovia,65432ad8,Liga MX
427,Juan Pablo Vigón,MEX,MF,UANL,31,1991,11.6,0.17,2.16,0.60,28.0,2.16,0.61,0.08,0.29,18.1,0.00,0.00,0.00,0.13,0.13,0.06,0.04,0.04,https://fbref.com/en/players/dd6862d1/Juan-Pablo-Vigon,dd6862d1,Liga MX
428,Pablo Parra,CHI,MF,Puebla,28,1994,6.3,0.16,2.06,0.63,30.8,2.06,0.63,0.08,0.25,23.5,0.00,0.00,0.00,0.14,0.14,0.07,0.02,0.02,https://fbref.com/en/players/085e3d90/Pablo-Parra,085e3d90,Liga MX
429,Rodrigo Parra,MEX,DF,Tijuana,18,2003,2.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/e37f063e/Rodrigo-Parra,e37f063e,Liga MX
430,Paulino,ESP,"FW,MF",Pachuca,25,1997,6.5,0.15,2.92,1.08,36.8,2.92,1.08,0.05,0.14,20.6,0.31,0.00,0.00,0.28,0.28,0.10,-0.12,-0.12,https://fbref.com/en/players/f20fce1b/Paulino,f20fce1b,Liga MX
431,Pedro Pedraza,MEX,MF,Pachuca,22,2000,0.9,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/2a8713eb/Pedro-Pedraza,2a8713eb,Liga MX
432,Miguel Pedroza,MEX,FW,Necaxa,19,2003,0.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/ac7051b6/Miguel-Pedroza,ac7051b6,Liga MX
433,Kevin Pereira,PAR,FW,FC Juárez,18,2004,0.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/16261349/Kevin-Pereira,16261349,Liga MX
434,Sebastián Pérez Bouquet,MEX,"MF,FW",Guadalajara,19,2003,2.5,0.40,0.80,0.40,50.0,0.81,0.41,0.50,1.00,10.8,0.00,0.00,0.00,0.20,0.20,0.23,0.20,0.20,https://fbref.com/en/players/fd44eb49/Sebastian-Perez-Bouquet,fd44eb49,Liga MX
435,Julio Pérez,MEX,DF,Pachuca,20,2002,0.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/6ab02e85/Julio-Perez,6ab02e85,Liga MX
436,Pavel Pérez,MEX,"MF,FW",Guadalajara,24,1998,8.8,0.23,2.05,0.45,22.2,2.04,0.45,0.11,0.50,21.8,0.00,0.00,0.00,0.30,0.30,0.14,-0.07,-0.07,https://fbref.com/en/players/21f7e809/Pavel-Perez,21f7e809,Liga MX
437,Eduardo Pérez Reyes,MEX,FW,Santos,29,1993,0.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/e02b15cb/Eduardo-Perez-Reyes,e02b15cb,Liga MX
438,Baldomero Perlaza,COL,MF,Querétaro,30,1992,3.0,0.00,1.33,0.67,50.0,1.33,0.67,0.00,0.00,,,0.00,0.00,,,,,,https://fbref.com/en/players/f7f77b05/Baldomero-Perlaza,f7f77b05,Liga MX
439,Jonathan Perlaza,ECU,"DF,MF",Querétaro,24,1997,10.1,0.00,1.39,0.20,14.3,1.38,0.20,0.00,0.00,28.3,0.20,0.00,0.00,0.05,0.05,0.04,-0.05,-0.05,https://fbref.com/en/players/0af95d4b/Jonathan-Perlaza,0af95d4b,Liga MX
440,Jesús Piñuelas,MEX,DF,Atlético,24,1998,8.5,0.00,0.47,0.24,50.0,0.47,0.24,0.00,0.00,9.1,0.00,0.00,0.00,0.05,0.05,0.11,-0.05,-0.05,https://fbref.com/en/players/326c023a/Jesus-Pinuelas,326c023a,Liga MX
441,Guido Pizarro,ARG,"MF,DF",UANL,32,1990,30.9,0.03,1.17,0.16,13.9,1.17,0.16,0.03,0.20,18.1,0.00,0.00,0.00,0.10,0.10,0.08,-0.06,-0.06,https://fbref.com/en/players/faec2ec4/Guido-Pizarro,faec2ec4,Liga MX
442,Rodolfo Pizarro,MEX,"MF,FW",Monterrey,28,1994,8.8,0.00,1.82,0.45,25.0,1.83,0.46,0.00,0.00,19.9,0.00,0.00,0.00,0.17,0.17,0.10,-0.17,-0.17,https://fbref.com/en/players/4b49ed54/Rodolfo-Pizarro,4b49ed54,Liga MX
443,Franco Pizzichillo,URU,"DF,MF",Santos,26,1996,1.3,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/1bbc96a2/Franco-Pizzichillo,1bbc96a2,Liga MX
444,Vicente Poggi,URU,MF,Necaxa,20,2002,8.5,0.00,1.53,0.24,15.4,1.52,0.23,0.00,0.00,29.5,0.00,0.00,0.00,0.05,0.05,0.03,-0.05,-0.05,https://fbref.com/en/players/5ce77553/Vicente-Poggi,5ce77553,Liga MX
445,Osvaldo Rodríguez del Portal,MEX,DF,León,25,1996,27.5,0.04,0.58,0.11,18.8,0.58,0.11,0.06,0.33,14.7,0.00,0.00,0.00,0.05,0.05,0.09,-0.02,-0.02,https://fbref.com/en/players/db9f5c17/Osvaldo-Rodriguez-del-Portal,db9f5c17,Liga MX
446,Harold Preciado,COL,FW,Santos,28,1994,28.6,0.45,3.04,1.36,44.8,3.04,1.36,0.11,0.26,15.3,0.00,0.10,0.10,0.45,0.37,0.12,0.00,-0.02,https://fbref.com/en/players/5300af73/Harold-Preciado,5300af73,Liga MX
447,Leonel Prieto,MEX,FW,UANL,20,2001,0.2,0.00,10.0,0.00,0.0,12.00,0.00,0.00,,19.0,0.00,0.00,0.00,1.00,1.00,0.11,-1.00,-1.00,https://fbref.com/en/players/89d13d69/Leonel-Prieto,89d13d69,Liga MX
448,Ronaldo Prieto,MEX,"DF,MF",Santos,25,1997,8.0,0.00,0.38,0.00,0.0,0.37,0.00,0.00,,17.2,0.00,0.00,0.00,0.03,0.03,0.07,-0.03,-0.03,https://fbref.com/en/players/21849bf3/Ronaldo-Prieto,21849bf3,Liga MX
449,Julián Quiñones,COL,FW,Atlas,25,1997,31.6,0.54,3.16,1.27,40.0,3.16,1.26,0.15,0.38,18.2,0.19,0.06,0.09,0.48,0.40,0.13,0.06,0.07,https://fbref.com/en/players/5535c728/Julian-Quinones,5535c728,Liga MX
450,Cándido Ramírez,MEX,MF,FC Juárez,29,1993,1.7,0.00,2.35,0.00,0.0,2.35,0.00,0.00,,26.0,0.00,0.00,0.00,0.06,0.06,0.03,-0.06,-0.06,https://fbref.com/en/players/ede429fd/Candido-Ramirez,ede429fd,Liga MX
451,Héctor Ramírez,MEX,DF,UNAM,18,2004,0.7,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/9bd12d11/Hector-Ramirez,9bd12d11,Liga MX
452,Kevin Ramírez,URU,"FW,MF",Puebla,28,1994,0.9,0.00,3.33,1.11,33.3,3.38,1.13,0.00,0.00,20.1,0.00,0.00,0.00,0.44,0.44,0.13,-0.44,-0.44,https://fbref.com/en/players/1c7e10b1/Kevin-Ramirez,1c7e10b1,Liga MX
453,Rafael Ramírez,MEX,GK,Necaxa,29,1992,1.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/841c78f2/Rafael-Ramirez,841c78f2,Liga MX
454,Salvador Reyes Chávez,MEX,DF,América,24,1998,15.6,0.06,0.64,0.19,30.0,0.64,0.19,0.10,0.33,17.3,0.00,0.00,0.00,0.07,0.07,0.11,-0.01,-0.01,https://fbref.com/en/players/83d525a4/Salvador-Reyes-Chavez,83d525a4,Liga MX
455,Diego Reyes,MEX,DF,UANL,29,1992,21.8,0.05,0.60,0.14,23.1,0.60,0.14,0.08,0.33,9.3,0.00,0.00,0.00,0.10,0.10,0.16,-0.05,-0.05,https://fbref.com/en/players/d4f46475/Diego-Reyes,d4f46475,Liga MX
456,Israel Reyes,MEX,DF,América,22,2000,14.0,0.00,0.50,0.14,28.6,0.50,0.14,0.00,0.00,9.2,0.00,0.00,0.00,0.09,0.09,0.16,-0.09,-0.09,https://fbref.com/en/players/0db8bbc4/Israel-Reyes,0db8bbc4,Liga MX
457,Israel Reyes,MEX,"MF,DF",Puebla,22,2000,16.3,0.18,0.67,0.37,54.5,0.67,0.37,0.27,0.50,13.3,0.06,0.00,0.00,0.09,0.09,0.13,0.10,0.10,https://fbref.com/en/players/0db8bbc4/Israel-Reyes,0db8bbc4,Liga MX
458,Jacobo Reyes,USA,"FW,DF",Monterrey,21,2000,0.6,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/95714370/Jacobo-Reyes,95714370,Liga MX
459,Jose Reyes,MEX,MF,FC Juárez,21,2001,0.4,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/68c0ac3d/Jose-Reyes,68c0ac3d,Liga MX
460,Luis Ricardo Reyes,MEX,"DF,MF",Atlas,31,1991,26.7,0.04,0.64,0.07,11.8,0.64,0.07,0.00,0.00,30.8,0.11,0.04,0.04,0.05,0.02,0.03,-0.01,-0.02,https://fbref.com/en/players/ad3382e6/Luis-Ricardo-Reyes,ad3382e6,Liga MX
461,Jesús Rivas,MEX,DF,UNAM,19,2002,0.3,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/88a5e694/Jesus-Rivas,88a5e694,Liga MX
462,Ulises Rivas,MEX,MF,UNAM,26,1996,6.2,0.16,0.97,0.32,33.3,0.97,0.32,0.17,0.50,18.5,0.00,0.00,0.00,0.06,0.06,0.06,0.10,0.10,https://fbref.com/en/players/4624df7c/Ulises-Rivas,4624df7c,Liga MX
463,Christian Rivera,COL,"MF,FW",Tijuana,26,1996,4.8,0.00,0.42,0.00,0.0,0.41,0.00,0.00,,17.3,0.00,0.00,0.00,0.06,0.06,0.16,-0.06,-0.06,https://fbref.com/en/players/7c094b1a/Christian-Rivera,7c094b1a,Liga MX
464,Christian Rivera,COL,MF,Querétaro,26,1996,13.0,0.08,1.31,0.31,23.5,1.31,0.31,0.06,0.25,26.6,0.00,0.00,0.00,0.07,0.07,0.04,0.01,0.01,https://fbref.com/en/players/7c094b1a/Christian-Rivera,7c094b1a,Liga MX
465,Ignacio Rivero,URU,"DF,MF",Cruz Azul,30,1992,29.6,0.03,1.39,0.41,29.3,1.38,0.41,0.02,0.08,22.7,0.44,0.00,0.00,0.07,0.07,0.05,-0.03,-0.03,https://fbref.com/en/players/03fdc7b4/Ignacio-Rivero,03fdc7b4,Liga MX
466,Jorge Roberto Díaz,MEX,"MF,FW",León,24,1998,0.5,0.00,2.00,0.00,0.0,1.96,0.00,0.00,,29.9,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,https://fbref.com/en/players/a08316ae/Jorge-Roberto-Diaz,a08316ae,Liga MX
467,Ángel Robles,MEX,"MF,DF",Puebla,20,2001,6.3,0.32,2.06,1.11,53.8,2.07,1.12,0.15,0.29,19.4,0.00,0.00,0.00,0.21,0.21,0.10,0.11,0.11,https://fbref.com/en/players/685b396a/Angel-Robles,685b396a,Liga MX
468,Carlos Robles,MEX,MF,Atlas,22,2000,0.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/b5dfc1d6/Carlos-Robles,b5dfc1d6,Liga MX
469,Aldo Rocha,MEX,MF,Atlas,29,1992,19.8,0.05,0.61,0.10,16.7,0.61,0.10,0.08,0.50,21.5,0.00,0.00,0.00,0.06,0.06,0.10,-0.01,-0.01,https://fbref.com/en/players/2b757c6a/Aldo-Rocha,2b757c6a,Liga MX
470,Alan Rodríguez,MEX,MF,Toluca,26,1996,1.9,0.00,1.05,0.00,0.0,1.07,0.00,0.00,,31.4,0.00,0.00,0.00,0.05,0.05,0.03,-0.05,-0.05,https://fbref.com/en/players/c8bc817f/Alan-Rodriguez,c8bc817f,Liga MX
471,Brian Rodríguez,URU,"FW,MF",América,22,2000,7.9,0.13,2.78,0.76,27.3,2.77,0.76,0.05,0.17,17.7,0.00,0.00,0.00,0.28,0.28,0.10,-0.15,-0.15,https://fbref.com/en/players/c86041d7/Brian-Rodriguez,c86041d7,Liga MX
472,Charly Rodríguez,MEX,"MF,FW",Cruz Azul,25,1997,28.2,0.07,0.67,0.18,26.3,0.67,0.18,0.11,0.40,22.5,0.00,0.00,0.00,0.05,0.05,0.07,0.02,0.02,https://fbref.com/en/players/f0acf582/Charly-Rodriguez,f0acf582,Liga MX
473,Emerson Rodríguez,COL,MF,Santos,21,2000,2.2,0.00,0.45,0.00,0.0,0.46,0.00,0.00,,22.8,0.00,0.00,0.00,0.05,0.05,0.06,-0.05,-0.05,https://fbref.com/en/players/09e5ae16/Emerson-Rodriguez,09e5ae16,Liga MX
474,Gael Rodríguez,MEX,DF,UNAM,20,2002,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/bd5e4352/Gael-Rodriguez,bd5e4352,Liga MX
475,Jerónimo Rodríguez,MEX,DF,UNAM,23,1999,6.1,0.16,0.66,0.16,25.0,0.65,0.16,0.25,1.00,19.3,0.00,0.00,0.00,0.03,0.03,0.06,0.13,0.13,https://fbref.com/en/players/c367c835/Jeronimo-Rodriguez,c367c835,Liga MX
476,Jesús Rodríguez,MEX,GK,Puebla,29,1993,3.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/ce147009/Jesus-Rodriguez,ce147009,Liga MX
477,Jonathan Rodríguez,URU,"FW,MF",América,29,1993,25.6,0.43,2.85,0.90,31.5,2.85,0.90,0.15,0.48,14.9,0.00,0.00,0.00,0.28,0.28,0.10,0.15,0.15,https://fbref.com/en/players/86ca9bca/Jonathan-Rodriguez,86ca9bca,Liga MX
478,Jorge Rodríguez,MEX,DF,Toluca,20,2001,3.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/c3090d78/Jorge-Rodriguez,c3090d78,Liga MX
479,Lucas Rodríguez,ARG,MF,Tijuana,25,1997,21.2,0.28,1.75,0.61,35.1,1.74,0.61,0.14,0.38,20.2,0.00,0.05,0.09,0.30,0.23,0.13,-0.01,0.01,https://fbref.com/en/players/815f4240/Lucas-Rodriguez,815f4240,Liga MX
480,Michell Rodríguez,MEX,FW,Monterrey,21,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,https://fbref.com/en/players/5250e871/Michell-Rodriguez,5250e871,Liga MX
481,Gabriel Rojas,ARG,DF,Querétaro,25,1997,18.2,0.00,0.60,0.22,36.4,0.61,0.22,0.00,0.00,29.7,0.05,0.00,0.00,0.02,0.02,0.03,-0.02,-0.02,https://fbref.com/en/players/79ad7358/Gabriel-Rojas,79ad7358,Liga MX
482,Diego Rolán,URU,"MF,FW",FC Juárez,29,1993,0.9,0.00,3.33,1.11,33.3,3.38,1.13,0.00,0.00,17.7,0.00,0.00,0.00,0.33,0.33,0.09,-0.33,-0.33,https://fbref.com/en/players/d1491e00/Diego-Rolan,d1491e00,Liga MX
483,Juan Romagnoli,ARG,"MF,FW",Querétaro,26,1996,3.5,0.29,3.14,0.57,18.2,3.15,0.57,0.09,0.50,25.7,0.86,0.00,0.00,0.17,0.17,0.05,0.11,0.11,https://fbref.com/en/players/f7b6ea32/Juan-Romagnoli,f7b6ea32,Liga MX
484,Ángel Romero,PAR,"MF,FW",Cruz Azul,30,1992,8.5,0.24,2.00,0.35,17.6,1.99,0.35,0.06,0.33,22.4,0.35,0.12,0.24,0.44,0.26,0.13,-0.20,-0.14,https://fbref.com/en/players/36edfb9b/Angel-Romero,36edfb9b,Liga MX
485,Braian Romero,ARG,"FW,MF",Tijuana,31,1991,8.0,0.13,2.13,0.50,23.5,2.12,0.50,0.06,0.25,16.3,0.00,0.00,0.00,0.24,0.24,0.11,-0.11,-0.11,https://fbref.com/en/players/c5cc3130/Braian-Romero,c5cc3130,Liga MX
486,Lucas Romero,ARG,MF,León,28,1994,12.0,0.00,1.08,0.50,46.2,1.08,0.50,0.00,0.00,27.2,0.00,0.00,0.00,0.04,0.04,0.04,-0.04,-0.04,https://fbref.com/en/players/d89e48b8/Lucas-Romero,d89e48b8,Liga MX
487,Luis Romo,MEX,MF,Monterrey,27,1995,29.6,0.07,1.35,0.44,32.5,1.35,0.44,0.05,0.15,22.7,0.00,0.00,0.00,0.09,0.09,0.07,-0.02,-0.02,https://fbref.com/en/players/e590bb10/Luis-Romo,e590bb10,Liga MX
488,Carlos Rotondi,ARG,"MF,FW",Cruz Azul,25,1997,21.8,0.18,1.97,0.60,30.2,1.97,0.60,0.09,0.31,19.4,0.00,0.00,0.00,0.14,0.14,0.07,0.04,0.04,https://fbref.com/en/players/046eb30b/Carlos-Rotondi,046eb30b,Liga MX
489,Fernando Rubén González,MEX,MF,Guadalajara,28,1994,18.1,0.06,0.44,0.17,37.5,0.44,0.17,0.13,0.33,26.9,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.03,https://fbref.com/en/players/807e33f0/Fernando-Ruben-Gonzalez,807e33f0,Liga MX
490,Brian Rubio,MEX,FW,Mazatlán,25,1996,7.6,0.00,2.11,0.92,43.8,2.10,0.92,0.00,0.00,15.2,0.00,0.00,0.00,0.24,0.24,0.12,-0.24,-0.24,https://fbref.com/en/players/1241ff67/Brian-Rubio,1241ff67,Liga MX
491,Brian Rubio,MEX,FW,León,25,1996,4.3,0.70,1.86,0.93,50.0,1.87,0.94,0.38,0.75,15.4,0.00,0.00,0.00,0.16,0.16,0.09,0.53,0.53,https://fbref.com/en/players/1241ff67/Brian-Rubio,1241ff67,Liga MX
492,Jesús Rubio,MEX,DF,Tijuana,,,1.9,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/908e6b5c/Jesus-Rubio,908e6b5c,Liga MX
493,Alan Ruiz,MEX,DF,Tijuana,21,2001,0.8,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/613bf0c3/Alan-Ruiz,613bf0c3,Liga MX
494,Marcel Ruiz,MEX,MF,Toluca,21,2000,27.2,0.11,1.47,0.48,32.5,1.47,0.48,0.08,0.23,17.6,0.00,0.00,0.00,0.14,0.14,0.10,-0.03,-0.03,https://fbref.com/en/players/e8b5ca4b/Marcel-Ruiz,e8b5ca4b,Liga MX
495,Jorge Ruvalcaba,MEX,"MF,FW",UNAM,21,2001,8.3,0.24,2.89,0.84,29.2,2.90,0.84,0.08,0.29,16.7,0.00,0.00,0.00,0.41,0.41,0.14,-0.17,-0.17,https://fbref.com/en/players/3c0efe33/Jorge-Ruvalcaba,3c0efe33,Liga MX
496,Javier Salas,MEX,MF,FC Juárez,28,1993,22.5,0.00,0.58,0.04,7.7,0.58,0.04,0.00,0.00,25.0,0.00,0.00,0.00,0.05,0.05,0.08,-0.05,-0.05,https://fbref.com/en/players/d19ff8ab/Javier-Salas,d19ff8ab,Liga MX
497,Carlos Salcedo,MEX,DF,FC Juárez,28,1993,29.9,0.00,0.57,0.13,23.5,0.57,0.13,0.00,0.00,12.8,0.00,0.00,0.00,0.05,0.05,0.08,-0.05,-0.05,https://fbref.com/en/players/64c07ae1/Carlos-Salcedo,64c07ae1,Liga MX
498,Eduardo Salvio,ARG,"MF,FW",UNAM,32,1990,24.2,0.37,3.64,1.20,33.0,3.63,1.20,0.08,0.24,22.6,0.41,0.08,0.08,0.31,0.25,0.07,0.06,0.04,https://fbref.com/en/players/5f424f35/Eduardo-Salvio,5f424f35,Liga MX
499,Rubens Sambueza,ARG,"MF,FW",Atlético,38,1984,2.6,0.38,1.54,0.38,25.0,1.55,0.39,0.25,1.00,26.9,0.00,0.00,0.00,0.08,0.08,0.05,0.31,0.31,https://fbref.com/en/players/12d979de/Rubens-Sambueza,12d979de,Liga MX
500,Juan Sanabria,URU,"MF,DF",Atlético,22,2000,25.6,0.04,0.98,0.27,28.0,0.98,0.27,0.04,0.14,22.5,0.04,0.00,0.00,0.07,0.07,0.07,-0.03,-0.03,https://fbref.com/en/players/f1d74479/Juan-Sanabria,f1d74479,Liga MX
501,Andrés Sánchez,MEX,GK,Atlético,24,1997,1.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/2d43706b/Andres-Sanchez,2d43706b,Liga MX
